frame,class,x1,y1,x2,y2,confidence,side,X_m,Y_m
362,person,595.7551,335.0014,615.5768,381.5711,0.6091,left,13.580385685410619,27.528507158920384
362,person,1064.2113,512.5304,1090.8865,569.1415,0.5638,left,26.855985574217907,21.513526437653717
362,person,827.6106,376.5485,846.3016,426.6187,0.555,left,18.97540723304061,26.844631216007432
362,person,1304.7517,490.0786,1336.7294,546.6512,0.5526,left,28.805010732406583,24.369799056841725
362,person,512.5774,469.975,535.7501,529.1497,0.5513,left,19.35922892188284,19.07804015756107
362,person,1275.3853,487.5547,1312.9801,543.8405,0.5465,left,28.449584988395085,24.301298073283736
362,person,1202.647,334.3408,1216.0671,372.6313,0.5435,left,21.76838053717572,33.434168552431885
362,person,1432.6879,447.8262,1463.8612,501.0371,0.5263,left,28.99628620755895,27.624925729800715
362,person,1387.0497,451.6162,1421.8009,508.2242,0.4868,left,28.660707501315226,26.984615652035238
362,person,494.4423,490.6241,517.2985,548.2548,0.4529,left,19.93431048581797,18.071308359964778
362,person,923.6417,973.2131,971.0151,1050.1697,0.4427,left,34.609040660794776,7.477541362591153
362,person,882.8112,958.6077,928.4041,1046.38,0.439,left,34.21776617445925,7.429438405187355
363,person,1310.5197,663.6293,1342.922,738.0053,0.863,left,32.84894389281447,17.129625256276242
363,person,518.9493,557.1033,558.1071,631.7027,0.8188,left,22.909083966588472,15.419230040604464
363,person,423.635,623.3942,452.7763,700.6562,0.8034,left,23.963249688338426,12.505903336987002
363,person,874.8687,681.5901,913.5731,752.2683,0.7987,left,29.43464836263899,13.89132915089718
363,person,1124.0219,898.195,1163.3438,999.6204,0.7727,left,35.146454130925115,9.67914483770739
363,person,1405.7957,494.3465,1440.0243,557.4765,0.7415,left,30.07804723182141,24.759701699010943
363,person,1404.3845,848.9835,1441.1239,924.8276,0.7364,left,36.33843151047951,12.523694060100379
363,person,1107.0157,504.3471,1125.973,567.5241,0.7329,left,27.12623357131025,22.022431217944025
363,person,1060.625,510.7676,1093.4939,568.5894,0.6943,left,26.81771690700352,21.561379385805655
363,person,1729.8922,802.2729,1774.3363,887.8312,0.6805,left,38.240642355460835,15.37286659587816
363,person,972.5072,433.4868,994.6458,490.8323,0.6714,left,23.272586641764377,24.612615174033532
363,person,590.9134,335.3514,610.0627,382.3648,0.665,left,13.539696821201396,27.441244004945265
363,person,824.5665,375.5136,842.2037,422.4433,0.6405,left,18.80829585383112,26.974104201452818
363,person,1272.3292,487.7022,1313.2692,546.8334,0.6385,left,28.47759512286925,24.21433108678363
363,person,508.4355,472.0995,529.9787,532.2261,0.6135,left,19.40664536520587,18.922943118964618
363,person,1431.4192,450.3864,1467.2819,503.2686,0.5983,left,29.074908115194823,27.50074373008912
363,person,693.9639,863.3747,729.3563,961.1827,0.5963,left,31.583116051906142,8.099634550449624
363,person,877.176,959.5225,924.1334,1048.6252,0.5463,left,34.20510948440065,7.3761065065675915
363,person,1039.0167,380.8728,1064.7559,431.2433,0.5273,left,21.938131553387056,28.431447337124006
363,person,490.2899,489.0747,511.4805,550.7829,0.5261,left,19.89723983396006,18.011425654209358
363,person,1393.7281,455.353,1423.53,507.0713,0.521,left,28.74376876244667,26.94691939746082
363,person,803.7504,496.9928,830.4016,558.4175,0.4828,left,23.66795488291687,20.131296757364904
363,person,920.1888,975.7604,967.1865,1051.584,0.4683,left,34.60962496190826,7.424121386916956
364,person,1309.5172,661.7842,1340.4811,739.5782,0.846,left,32.831716850888675,17.123217511289255
364,person,514.4045,558.841,557.8144,631.4165,0.8387,left,22.90760454723443,15.375909634573796
364,person,415.821,622.4557,450.9509,701.4787,0.827,left,23.916153483285704,12.474572621652362
364,person,877.1671,682.1567,912.6709,751.3035,0.807,left,29.436473392452612,13.90160808905378
364,person,1728.2966,799.9677,1778.1914,888.159,0.7669,left,38.23822976403227,15.405553874825449
364,person,1118.209,898.7115,1158.5035,1001.0021,0.7545,left,35.121778804556605,9.632011384136165
364,person,1400.1926,492.9802,1440.7098,556.2874,0.7541,left,30.020421848901737,24.803805302467467
364,person,798.9974,495.8287,828.5609,558.75,0.7403,left,23.61828752837319,20.124303352239473
364,person,1102.6456,505.863,1124.5066,567.5805,0.7241,left,27.117788183699993,21.965217552012202
364,person,1400.0443,850.6879,1436.5702,925.074,0.6928,left,36.31843233959719,12.476628141514249
364,person,585.7007,334.6355,604.3877,380.6782,0.6807,left,13.392016851048924,27.470716292131012
364,person,1436.1841,448.1926,1469.4694,500.8999,0.6683,left,29.05038998613109,27.653793840660256
364,person,752.022,406.6932,770.9789,460.1347,0.6654,left,19.43728290100193,24.332368625064728
364,person,687.7646,864.6795,721.877,962.4219,0.6636,left,31.554084018879816,8.036990757989484
364,person,819.4363,376.9711,838.5313,426.6335,0.6495,left,18.88157491865209,26.761222404820007
364,person,506.2458,472.7331,526.9887,530.751,0.6488,left,19.360010930639394,18.920758735550468
364,person,486.4435,490.7108,508.5927,551.1991,0.618,left,19.89905481445002,17.941809915600174
364,person,1058.4547,510.4153,1094.5276,568.1343,0.6106,left,26.800159743640258,21.575147376480214
364,person,970.6937,437.3604,992.606,488.9646,0.5829,left,23.28641339191119,24.543620766876177
364,person,913.5786,977.0581,961.243,1053.7515,0.5096,left,34.58985705182283,7.361936363257086
364,person,1271.5344,487.1831,1321.641,551.3264,0.4994,left,28.571869362835308,24.146141349182923
364,person,1393.0366,456.686,1425.6642,509.0896,0.4815,left,28.798607532103507,26.861836706737527
364,person,870.4398,960.9874,918.0659,1049.6926,0.4293,left,34.17887498441143,7.321084846830464
365,person,1308.2241,662.8658,1340.2965,740.691,0.8407,left,32.84495510363128,17.082766634639896
365,person,411.8146,621.9093,446.2262,699.486,0.8361,left,23.83862165533152,12.482593473232788
365,person,511.2716,559.1825,555.0056,631.1455,0.8249,left,22.878566339905174,15.353052190264664
365,person,879.6447,682.2106,912.1924,751.6028,0.797,left,29.448854225344572,13.902791131205275
365,person,795.3758,494.806,826.7976,558.6239,0.7889,left,23.569848363168113,20.128888736755083
365,person,1729.1631,800.0312,1782.3431,889.6949,0.7861,left,38.265207501462854,15.397926003826123
365,person,1113.4581,899.6113,1154.0045,1002.4495,0.7659,left,35.10476187297201,9.584072993005588
365,person,580.0776,334.7583,598.3351,383.4199,0.7565,left,13.392175135989458,27.319413733872295
365,person,1397.7861,491.9694,1437.514,557.1169,0.7484,left,29.98877728230788,24.787574749066756
365,person,481.6121,490.0931,507.5488,552.4694,0.7099,left,19.878713225970476,17.9050177059966
365,person,748.107,405.3864,767.4998,459.6088,0.7012,left,19.351188575096668,24.35180193176344
365,person,1395.4149,850.2393,1433.0387,925.8622,0.6775,left,36.291321752495186,12.450564171907626
365,person,1442.9467,448.0368,1471.504,505.8233,0.6754,left,29.165510330614474,27.55586242044396
365,person,1095.6575,507.2918,1125.0649,569.0104,0.6661,left,27.124460965482385,21.87696158398805
365,person,502.2905,471.6425,523.9532,536.179,0.6656,left,19.40679053202959,18.79719427118307
365,person,815.415,373.7525,835.6337,428.886,0.6572,left,18.814119378049647,26.760520404693587
365,person,965.1125,431.0224,991.646,489.9985,0.6471,left,23.151139796124482,24.658517918530883
365,person,1057.4802,509.9182,1098.838,568.2357,0.6225,left,26.812038816083085,21.596363997027158
365,person,1036.8585,380.99,1058.551,430.0541,0.571,left,21.862808500773696,28.429262624983078
365,person,681.651,866.2075,716.9369,965.2026,0.5609,left,31.54868890538884,7.964300134729164
365,person,1272.8237,486.9266,1337.8771,550.4715,0.52,left,28.65016615021304,24.238585975709174
365,person,907.9658,979.1988,955.8666,1055.4786,0.5016,left,34.57774769809433,7.300311940189827
366,person,1306.5941,662.8079,1339.7593,741.5499,0.8386,left,32.8427949740628,17.062897931845676
366,person,405.6693,619.6926,445.4502,700.1692,0.8362,left,23.78389227041437,12.481781491674248
366,person,790.5855,493.8312,824.6662,558.4045,0.7923,left,23.512197968436517,20.12858893219552
366,person,1727.6497,799.2113,1787.8503,889.5848,0.7806,left,38.274801049647984,15.421361162569944
366,person,881.4602,682.071,911.7004,753.4664,0.7583,left,29.472783142600107,13.881749360772755
366,person,474.5119,490.1419,506.5572,551.2675,0.7458,left,19.811091874205637,17.897321559784285
366,person,1107.9838,901.9595,1147.8627,1002.8986,0.7357,left,35.082489802814884,9.525498853181574
366,person,744.369,404.5567,764.7921,459.3983,0.7335,left,19.288148226671908,24.3532705555548
366,person,523.2964,560.6615,547.2147,634.371,0.7217,left,22.974664287739838,15.285413803680063
366,person,1391.5663,850.7483,1429.3953,927.3307,0.7143,left,36.27654057400898,12.407061396767435
366,person,1088.0757,507.7225,1125.8141,570.2093,0.7113,left,27.111615219442264,21.815032492963315
366,person,1443.1998,447.5462,1474.7355,505.5992,0.7025,left,29.175070309227944,27.58903876444955
366,person,1395.3685,486.9789,1430.9492,555.7841,0.6854,left,29.86200445145738,24.909069345102992
366,person,573.5429,335.143,591.7383,383.4692,0.6774,left,13.31112639408293,27.24297514447773
366,person,810.698,372.7734,831.2487,429.3928,0.6644,left,18.7437584036553,26.73504046798799
366,person,497.1458,469.8652,520.5302,530.35,0.6561,left,19.204595818002915,18.930596210970773
366,person,1184.4691,331.7244,1201.6147,372.215,0.6489,left,21.47703590977053,33.401125282242006
366,person,1035.6934,382.3116,1054.759,431.4613,0.6421,left,21.887492884101416,28.322284190441756
366,person,674.4279,867.5821,710.1825,968.0528,0.5253,left,31.532122840762998,7.884682426881911
366,person,1268.6298,486.518,1311.4845,549.0848,0.4709,left,28.462849219545763,24.16784599826688
366,person,904.0831,980.4203,949.6614,1057.4817,0.4404,left,34.564647812013966,7.246734430484992
366,person,962.0515,430.3636,991.6699,488.8601,0.4361,left,23.10023409784956,24.694302258424553
367,person,1306.6359,664.7526,1339.4161,743.0133,0.8484,left,32.87183509744821,17.006569912421938
367,person,403.2729,620.4459,444.4718,696.1637,0.8094,left,23.721051395622972,12.518997518397175
367,person,786.837,493.7905,819.7938,557.9413,0.8087,left,23.456761520118253,20.10660592349816
367,person,471.9589,490.8898,504.2375,553.0459,0.7986,left,19.83258204040802,17.8253069169611
367,person,737.723,404.5299,761.2186,460.8362,0.795,left,19.25514872599923,24.27051039746653
367,person,1103.1075,901.9649,1143.672,1006.8162,0.7836,left,35.07603870768376,9.462404031684125
367,person,1728.3329,799.3784,1791.3688,891.1208,0.7809,left,38.299314380485605,15.410093198667022
367,person,881.5443,681.5347,910.1735,754.1153,0.7641,left,29.46773865486418,13.875515037416761
367,person,1387.374,852.0359,1424.7843,929.0895,0.7636,left,36.26358206257133,12.347563484570204
367,person,1446.1166,448.0394,1473.842,506.687,0.7425,left,29.20811205638545,27.55320731431831
367,person,1088.0804,507.2903,1124.3878,570.2488,0.7048,left,27.098585007227665,21.81856557734283
367,person,1033.3297,381.2978,1051.5125,431.8113,0.6661,left,21.838135882496655,28.319017702079126
367,person,667.8274,868.4325,703.4088,968.7093,0.6568,left,31.49605913206835,7.833430274176111
367,person,1391.1113,485.6252,1428.0386,555.8324,0.6551,left,29.807691379690475,24.914600502586797
367,person,1261.5675,487.0435,1303.3936,548.4809,0.6428,left,28.380910856207567,24.113019113997147
367,person,495.6506,469.6215,519.1346,531.6668,0.6288,left,19.209633760395413,18.895218340887592
367,person,958.459,430.7492,991.3132,490.0367,0.5372,left,23.105619499722785,24.636426846518205
367,person,854.883,965.9128,900.5449,1055.6847,0.5255,left,34.13928283300588,7.141011253983811
367,person,519.1057,562.0396,542.5569,632.2896,0.5078,left,22.918729799697413,15.265678416476645
367,person,896.6235,981.8573,945.8253,1059.29,0.5021,left,34.54775867304908,7.19006245152411
367,person,1072.8398,508.9599,1097.394,559.5508,0.4491,left,26.746593827473266,21.864665429157526
367,person,806.5849,373.949,829.535,429.3811,0.4394,left,18.73273887688341,26.67371012783154
368,person,1304.8754,666.4942,1343.3159,742.9525,0.8354,left,32.89591279923151,16.98604788828112
368,person,1733.2592,801.0416,1796.7704,891.0157,0.8139,left,38.345375079341416,15.417597264100348
368,person,877.4645,679.5038,911.7309,753.9738,0.8001,left,29.433878223175206,13.89930814878396
368,person,784.8624,497.0053,816.4807,558.5375,0.7971,left,23.491762280933063,20.002877601657175
368,person,1098.4139,903.8247,1138.2156,1009.8252,0.782,left,35.071824341937436,9.387229441549664
368,person,400.5944,622.1658,439.7658,694.8642,0.7762,left,23.692141085756546,12.48724256253515
368,person,1383.6716,851.1866,1420.9552,930.8895,0.7549,left,36.24248164855857,12.316111259254715
368,person,1374.2111,493.6783,1428.4442,554.9248,0.7511,left,29.811375830115406,24.67891732496073
368,person,734.5733,403.5011,757.9418,462.3298,0.719,left,19.225164664483056,24.230240733887307
368,person,1446.1379,447.5815,1476.9078,505.2593,0.7124,left,29.19935188734765,27.61717524829389
368,person,462.5943,491.879,501.1911,552.9219,0.6973,left,19.77979544024809,17.758451483674012
368,person,962.5858,431.2583,991.5361,490.9824,0.6966,left,23.157936363153603,24.615215614833335
368,person,662.1818,870.7132,697.0616,971.5944,0.6698,left,31.4942544540553,7.750475399440739
368,person,1029.2271,381.1531,1049.3232,430.5519,0.6316,left,21.76906598319008,28.336053725834052
368,person,1088.9703,507.821,1121.068,571.8873,0.6007,left,27.116517279951566,21.760973394410705
368,person,1406.5972,456.3291,1440.3909,507.3484,0.5701,left,28.926293953272637,27.027418185569918
368,person,1258.358,489.5873,1302.9277,549.1055,0.5535,left,28.40453123624034,24.022515513172873
368,person,1174.0186,330.2496,1197.4827,370.9988,0.5372,left,21.315999510944305,33.43674870640492
368,person,802.5852,378.0488,825.562,430.9666,0.529,left,18.812332600916243,26.465191610333967
368,person,562.0645,336.6291,583.022,384.6981,0.5087,left,13.246390583017517,27.057275256420272
368,person,490.5659,470.1004,515.2582,532.2119,0.4784,left,19.17872794849952,18.836579758611904
368,person,1073.2485,509.1115,1100.4108,571.8118,0.4622,left,26.942776161915273,21.599007228605522
368,person,513.0234,564.2377,543.7828,632.1557,0.4378,left,22.92685694183379,15.211773208018611
368,person,892.0456,984.3159,939.651,1060.7157,0.4267,left,34.53662532051759,7.129345382970416
368,person,1280.371,495.8708,1334.9503,549.7941,0.4233,left,28.78543629254261,24.055862748196688
368,person,1279.7162,496.0466,1317.6637,550.4026,0.4145,left,28.700911522681352,23.97026471408698
369,person,1305.0802,670.5931,1343.6063,741.6777,0.8362,left,32.92303148643451,16.94192233512327
369,person,874.3907,676.5266,913.7115,752.8046,0.8143,left,29.385171463952403,13.956732652510512
369,person,1740.5245,802.3568,1803.2744,891.1915,0.7907,left,38.403554898494136,15.435424170714237
369,person,1093.382,904.2354,1133.9647,1010.8083,0.7814,left,35.048858312675584,9.34914692155866
369,person,401.0122,622.7589,434.5747,694.2047,0.775,left,23.66856556922975,12.471795878609642
369,person,964.2405,433.112,986.7991,488.5565,0.7157,left,23.129286243319058,24.61798457309628
369,person,730.1922,403.657,753.3439,461.9744,0.7136,left,19.164654807406784,24.197503546955364
369,person,1379.5797,852.002,1417.1598,929.0905,0.7124,left,36.208365576445644,12.306314110930881
369,person,1447.1957,447.7877,1477.1558,507.8736,0.7113,left,29.245397992948764,27.544369831447323
369,person,509.5999,564.7306,539.6812,633.3393,0.7001,left,22.915345500075006,15.155098970884561
369,person,785.3396,497.148,812.6549,558.6235,0.6952,left,23.477368203877134,19.985065302692036
369,person,556.9801,337.6001,577.2182,383.9159,0.664,left,13.174306871877114,26.999695446194
369,person,487.5866,470.6819,513.4504,531.722,0.6215,left,19.153017655348417,18.815321272534042
369,person,800.1429,378.2831,819.273,430.6239,0.606,left,18.753083892553327,26.43023337627246
369,person,656.1728,872.2423,691.7612,974.1328,0.5788,left,31.486149798405563,7.680307617696893
369,person,1074.7626,509.708,1099.0237,572.4896,0.5743,left,26.9615718813511,21.57112656080783
369,person,1411.7693,456.4818,1440.229,506.5032,0.5542,left,28.944483709345675,27.065485559921065
369,person,1357.068,494.4769,1427.1278,554.8447,0.5502,left,29.72352200029657,24.593307685945597
369,person,1169.9159,329.5468,1193.6559,371.3899,0.5101,left,21.25432024480183,33.41261057892442
369,person,463.9674,492.5575,493.9621,554.2766,0.5094,left,19.78628581577575,17.69314792665743
369,person,1025.0382,379.228,1046.9011,430.9936,0.5021,left,21.696157381427653,28.354249542944984
370,person,1301.8936,669.7438,1345.4734,744.1089,0.828,left,32.93137018158131,16.912252855298444
370,person,872.5327,674.2139,915.0194,751.3675,0.8202,left,29.34285358735014,14.010270826252068
370,person,1749.6562,804.0736,1810.2964,892.5916,0.7816,left,38.47890903237155,15.438021113942982
370,person,484.1132,472.6132,506.2827,532.4797,0.7485,left,19.14616705145749,18.713400236940164
370,person,1088.4683,904.5159,1129.0591,1011.368,0.7352,left,35.02061284382481,9.315205227959067
370,person,502.6743,563.8927,536.8049,633.8654,0.7225,left,22.860846923462194,15.125012551045346
370,person,727.1823,405.8831,748.2155,462.0423,0.7215,left,19.16415814654952,24.099414748894258
370,person,401.1312,622.8057,430.8654,694.5508,0.7158,left,23.657240277805414,12.453530780265806
370,person,1450.213,449.7887,1479.8761,507.7834,0.7135,left,29.303451533464102,27.513873636171947
370,person,963.0013,432.6154,985.179,490.9603,0.6824,left,23.147368867610187,24.555503262178455
370,person,1374.9742,853.7878,1413.6033,930.8126,0.6387,left,36.200592171272554,12.243346459820998
370,person,649.2217,874.0704,684.4717,974.3536,0.6314,left,31.45147765968265,7.621784537227677
370,person,785.7909,496.8629,811.3158,559.3667,0.6262,left,23.480196835759067,19.971668811087422
370,person,797.001,378.0484,814.6941,430.0887,0.6102,left,18.685056912935643,26.41977793141704
370,person,550.9505,336.4974,571.8086,384.6724,0.5985,left,13.082587924210982,26.957251619543385
370,person,1074.7816,510.4128,1097.1479,573.179,0.5705,left,26.971641761238136,21.533280859063655
370,person,1020.7006,378.5301,1043.4979,431.5452,0.5422,left,21.643718968094493,28.325545386010845
370,person,1416.8265,456.1696,1441.0767,509.0434,0.5126,left,29.008041278472902,27.027771434785837
370,person,465.7671,494.5099,485.8866,554.3616,0.4991,left,19.790496635859796,17.62626123147713
370,person,1279.0415,497.2633,1321.6897,545.0854,0.4404,left,28.66374373831826,24.081470529351435
370,person,1248.735,490.1569,1296.6136,543.4094,0.4338,left,28.2492631113166,24.087064535278596
371,person,873.0888,673.1808,915.6275,743.9804,0.803,left,29.257715991480396,14.13891689395536
371,person,1759.9607,802.7325,1814.9465,892.946,0.8005,left,38.528150129100496,15.492160173365212
371,person,1298.9117,669.762,1343.4635,744.7159,0.7845,left,32.91557953811799,16.88652494642163
371,person,963.6253,434.6015,985.5551,491.1576,0.7755,left,23.193142200859835,24.501474906718183
371,person,1451.3163,448.8509,1481.7711,511.8736,0.7545,left,29.363059809262413,27.438894559503577
371,person,496.9238,562.8983,536.8929,635.0338,0.7416,left,22.834971171029853,15.101431572219383
371,person,1069.9006,508.4209,1109.8641,573.2373,0.7287,left,26.985274496979777,21.605279530424202
371,person,723.4737,406.4951,745.1103,461.9884,0.7251,left,19.133862418857294,24.055013154444666
371,person,480.5546,474.1388,500.3727,533.5562,0.7131,left,19.144314771926712,18.618393164810676
371,person,402.2923,622.5369,428.7538,695.403,0.7098,left,23.66117921428548,12.441508517935441
371,person,1083.1862,907.2907,1124.0857,1014.4074,0.6968,left,35.0220668748822,9.230862345979219
371,person,784.7688,496.4902,810.4047,559.8143,0.686,left,23.470934956454713,19.96263644295706
371,person,1371.8766,854.1852,1409.322,934.8117,0.6693,left,36.20102198265626,12.172351411162365
371,person,1419.6753,458.4645,1444.4271,509.0446,0.6677,left,29.073969328063647,26.989460846392927
371,person,544.4747,335.7155,565.6272,385.0636,0.6514,left,12.980768603967142,26.910491106281242
371,person,643.4605,875.5994,677.5877,976.2396,0.6342,left,31.43347378669945,7.55459011392635
371,person,1369.3876,491.7603,1423.3251,554.3575,0.6032,left,29.72761456982608,24.7027203224718
371,person,1017.9153,379.1626,1041.5864,431.6744,0.5603,left,21.629604728429108,28.28140624923288
371,person,1276.8711,494.619,1314.2404,554.1743,0.5575,left,28.699063805996428,23.890758671452122
371,person,792.9644,378.8741,811.0038,430.343,0.5512,left,18.659821719930704,26.35311927837867
371,person,464.8218,494.9485,482.1228,554.7867,0.5154,left,19.78084131200914,17.58991286321679
371,person,1160.9791,329.9738,1184.3199,369.8944,0.4566,left,21.10398303751971,33.370154370211665
372,person,1294.0784,669.1465,1341.2212,743.6017,0.8252,left,32.870049048438,16.89221084289633
372,person,492.6476,561.7971,531.4565,636.2875,0.7883,left,22.788267803520142,15.063533556267654
372,person,1761.5548,803.6507,1817.3401,894.3527,0.78,left,38.55485541625348,15.471981905556454
372,person,394.5257,620.0052,428.6344,694.4742,0.7679,left,23.573597190365618,12.466269117754049
372,person,720.3192,406.7716,741.864,462.1975,0.7639,left,19.104567790013604,24.01438793858693
372,person,1068.8512,507.2144,1110.0498,572.4007,0.752,left,26.951679277415554,21.64760481314221
372,person,962.5287,435.239,990.1649,490.5632,0.752,left,23.214580533580992,24.514562738906243
372,person,875.2858,673.9484,914.3345,742.9151,0.7447,left,29.258457804427923,14.146250671664067
372,person,1078.5736,908.1056,1119.3116,1014.2031,0.7333,left,34.993930421403604,9.200421789461023
372,person,1456.1918,451.2275,1484.6328,512.3287,0.7263,left,29.44428613672853,27.391150649281336
372,person,778.7309,496.0661,809.4716,560.8586,0.7246,left,23.443398296157582,19.922440140366724
372,person,1374.9801,489.9071,1421.7627,554.5486,0.6865,left,29.72769801682356,24.758200717117294
372,person,539.667,335.1719,562.1536,385.6143,0.671,left,12.921838009735094,26.871160144297672
372,person,1366.9663,855.226,1405.6338,934.9337,0.6585,left,36.17749654240935,12.13571600598608
372,person,1422.3868,458.2376,1449.3151,509.888,0.6479,left,29.1244314493421,27.0019588239099
372,person,460.1463,495.519,480.3667,556.0261,0.6448,left,19.779804585595457,17.527330281106057
372,person,476.3479,474.3717,499.3065,535.7628,0.623,left,19.163242980299692,18.544017713490717
372,person,788.9222,379.0094,807.9844,429.9494,0.6043,left,18.607897408434194,26.329986979305005
372,person,1156.9607,328.3794,1178.4449,368.9582,0.601,left,20.97754531649459,33.421083842645814
372,person,636.9763,876.768,672.4274,978.9989,0.5667,left,31.42318177618445,7.485393013310326
372,person,1014.6072,380.2419,1038.5021,431.9836,0.5017,left,21.617738419856483,28.210376481013718
373,person,1292.6887,670.4969,1339.7787,742.7617,0.8593,left,32.862471622808556,16.875095414413043
373,person,1761.0491,803.1709,1819.5571,894.006,0.8175,left,38.55674942196673,15.487711870167695
373,person,489.419,562.025,530.9188,636.5938,0.7964,left,22.777715280552993,15.040548169746632
373,person,388.8466,618.0751,428.1974,695.7968,0.7954,left,23.53571546881221,12.454292682308793
373,person,879.3831,675.437,914.5287,744.6008,0.7674,left,29.311245254762007,14.112748256726656
373,person,716.8279,405.9843,739.5949,461.7009,0.7603,left,19.04034307463365,24.02520290835091
373,person,1072.563,908.7081,1114.422,1015.4323,0.7539,left,34.96831145239601,9.154020775982763
373,person,774.1219,495.0092,806.5774,561.0458,0.7288,left,23.388011127041683,19.91266589116133
373,person,1363.4143,856.4507,1400.8389,936.6346,0.7067,left,36.16559964182264,12.079424545908804
373,person,959.586,434.4176,986.5774,491.2824,0.6974,left,23.174325451086684,24.490820298467703
373,person,1067.1666,507.2903,1108.941,571.1481,0.6892,left,26.920219385774182,21.663506201063264
373,person,1459.3597,455.9038,1485.8877,504.9272,0.6703,left,29.431870175329028,27.482678553966895
373,person,1154.0923,328.0479,1175.5178,368.4507,0.6363,left,20.91809041012156,33.42657293330884
373,person,784.2471,377.3694,804.0709,432.0773,0.6208,left,18.563356004835974,26.2775412483308
373,person,630.3702,878.1884,665.7076,980.8517,0.6177,left,31.401704080153994,7.418055408128829
373,person,453.5676,493.2857,479.1881,555.6581,0.6125,left,19.686306174706626,17.550548650223277
373,person,534.3966,334.6523,555.73,386.5487,0.5915,left,12.850552062604132,26.802203824777354
373,person,1379.7576,487.3264,1422.8481,553.4803,0.5755,left,29.712127853724528,24.86930942177667
373,person,1012.6031,379.0974,1034.5399,431.4861,0.5594,left,21.545443880372527,28.236175587831706
373,person,869.4225,991.6345,913.2437,1072.6619,0.4987,left,34.49578347376135,6.841372230266011
373,person,469.5997,474.8008,495.0455,536.2618,0.4926,left,19.118845038681254,18.47972691040067
373,person,821.4783,975.6352,867.462,1068.1805,0.4825,left,34.062357988867696,6.780881764222873
373,person,1428.1627,459.8963,1456.3342,517.5958,0.4675,left,29.322243384586507,26.799258150470838
374,person,1292.9554,670.593,1340.1498,743.0714,0.8425,left,32.86879395111157,16.870557978000267
374,person,1762.1196,802.6196,1823.724,893.6119,0.8107,left,38.570851581883154,15.51469434153334
374,person,384.4112,616.8549,429.365,696.6145,0.8071,left,23.514326384210097,12.449060968333633
374,person,483.4529,562.6691,528.7584,635.4037,0.7867,left,22.727907833262954,15.020583557260206
374,person,1068.5557,910.4581,1109.1786,1017.1155,0.7497,left,34.95837797486666,9.09623352012112
374,person,955.6479,431.4689,986.9685,490.4216,0.735,left,23.083693139252496,24.577853075514934
374,person,712.4233,406.4498,735.6523,462.8098,0.7337,left,19.022880956821115,23.946321726585392
374,person,770.5875,494.8564,805.9814,559.9442,0.7311,left,23.344452606033293,19.924193723204343
374,person,886.2565,674.1848,919.1486,745.0977,0.7193,left,29.353221828932156,14.16076912792337
374,person,780.432,379.0949,801.9698,431.0999,0.6564,left,18.54226682169534,26.22897059495213
374,person,1457.4402,455.8045,1488.6377,516.5922,0.6232,left,29.59202891508317,27.171149484993446
374,person,1359.5643,857.0341,1397.135,937.7712,0.6076,left,36.14922055754425,12.039271011574687
374,person,447.3042,494.0238,473.6884,556.0262,0.5939,left,19.641979536249085,17.481521591176016
374,person,1070.1486,506.1967,1112.6508,574.6346,0.581,left,26.989454206184934,21.634943403051437
374,person,623.992,879.8668,659.5894,981.152,0.5666,left,31.37291024941142,7.365379866127622
374,person,1149.8431,327.1328,1172.5603,368.8091,0.5476,left,20.855302085319746,33.41491709460094
374,person,528.5359,333.9026,550.5302,385.0629,0.5021,left,12.705198836988952,26.823960936452536
374,person,1012.1071,379.3188,1031.8129,428.8059,0.4818,left,21.47337777887397,28.299559789862087
374,person,1430.6876,462.0748,1456.4808,517.1078,0.4678,left,29.359672980974114,26.764318561189977
374,person,1383.3376,487.7795,1416.6036,553.4485,0.4136,left,29.703440205455447,24.84909301168193
375,person,768.5511,495.595,805.2856,559.3712,0.8227,left,23.332354587167387,19.910110785784116
375,person,1295.162,667.9874,1340.0393,744.7601,0.8127,left,32.869622734962725,16.891913655348198
375,person,379.6452,616.2628,429.9835,693.257,0.8123,left,23.436856075619563,12.49421381629956
375,person,1762.0543,802.2916,1827.201,890.7014,0.8088,left,38.566306386307964,15.567464174822238
375,person,481.4044,562.5613,528.9374,638.4743,0.7928,left,22.76562211743105,14.962229713020493
375,person,888.2333,673.4333,921.1205,744.1639,0.7785,left,29.352396811196424,14.198532609313743
375,person,952.3426,430.3868,985.507,493.9676,0.713,left,23.1008008930139,24.492872996356596
375,person,1063.3923,911.6704,1104.5486,1019.4851,0.7098,left,34.94755888019308,9.035730398863453
375,person,704.5594,405.9305,732.5294,463.9956,0.7067,left,18.96897064106674,23.88123055467726
375,person,1081.8905,506.7499,1110.9834,575.2311,0.7019,left,27.058616843054224,21.646658940002215
375,person,616.1597,880.6135,652.8752,984.3651,0.6837,left,31.352663022372543,7.288531347596158
375,person,1457.5742,455.6662,1496.3746,520.4116,0.6754,left,29.684203989503928,27.10192653355956
375,person,1148.3647,326.2782,1167.6681,367.3059,0.6254,left,20.756369700500986,33.47560627842938
375,person,522.3432,336.7968,544.848,386.5812,0.6175,left,12.751157128356494,26.622084505260773
375,person,1354.7268,857.4954,1393.1621,937.8303,0.6126,left,36.121103217158385,12.009584302467998
375,person,1380.3531,485.4133,1414.803,554.0176,0.5674,left,29.655202106737462,24.875498752699187
