,frame,track_id,cx,cy,x1,y1,x2,y2,confidence,row_in_frame,class,side,X_m,Y_m,role
7738,358,47,1446.815,473.8877,1432.4502,447.3506,1461.1798,500.4248,0.6145,23,person,left,28.96476228483799,27.64381564810164,player
7739,358,35,1740.3169,842.5836,1710.7117,799.489,1769.9221,885.6782,0.8005,24,person,left,38.12748245420576,15.374062533679556,player
7740,359,33,449.3345,661.7806,429.3803,625.1785,469.2887,698.3828,0.8099,0,person,left,24.061182753913364,12.589555338203567,player
7741,359,46,516.2962,518.698,499.0187,489.9826,533.5736,547.4133,0.6043,1,person,left,20.02279288542368,18.18477656375744,player
7742,359,9,535.3603,496.101,520.3137,465.6155,550.4069,526.5864,0.5838,2,person,left,19.34886806660736,19.323100540752566,player
7743,359,0,557.1202,592.2147,541.1991,558.3446,573.0412,626.0848,0.7593,3,person,left,23.02855999846756,15.632587750060395,player
7744,359,31,738.4814,905.5804,721.5212,856.8289,755.4415,954.3318,0.6579,4,person,left,31.67014358884872,8.380800040449273,player
7745,359,3,783.8463,432.6022,773.5444,405.2591,794.1482,459.9453,0.7072,5,person,left,19.680840626270253,24.56756962756736,referee
7746,359,11,827.4644,525.5662,811.4711,494.7167,843.4578,556.4156,0.7299,6,person,left,23.709970943646645,20.304889320019985,player
7747,359,7,850.3898,401.409,839.902,375.7043,860.8777,427.1138,0.5839,7,person,left,19.142402472588163,26.97320883330935,player
7748,359,5,897.3286,728.0878,879.701,691.1072,914.9561,765.0685,0.7593,8,person,left,29.694734275444155,13.58748314881293,player
7749,359,50,924.2838,996.7192,901.0052,953.087,947.5624,1040.3514,0.4777,9,person,left,34.26808922608998,7.628308529112788,player
7750,359,50,965.598,1006.3143,941.7134,967.8876,989.4827,1044.741,0.4458,10,person,left,34.66279268411804,7.665831063317694,player
7751,359,42,987.7967,460.4739,970.2968,430.4767,1005.2966,490.4711,0.6949,11,person,left,23.26084637582625,24.736937427429183,player
7752,359,18,1067.7507,406.7344,1057.1807,382.7668,1078.3207,430.702,0.4802,12,person,left,22.16746087939897,28.52493346403372,player
7753,359,1,1077.968,538.8091,1062.3517,511.091,1093.5844,566.5271,0.4432,13,person,left,26.802339192694227,21.606900034808326,player
7754,359,37,1127.5289,533.6729,1114.0543,503.3853,1141.0034,563.9605,0.6879,14,person,left,27.17846609124141,22.20727266536677,player
7755,359,34,1165.3244,942.982,1145.5452,893.1367,1185.1036,992.8272,0.7226,15,person,left,35.221182176897884,9.91380333954226,player
7756,359,16,1324.5707,701.7782,1301.6094,666.6006,1347.5319,736.9558,0.7749,16,person,left,32.84761609690336,17.08472792581646,player
7757,359,19,1332.0556,521.521,1316.8856,492.0463,1347.2255,550.9957,0.4283,17,person,left,29.0089814031078,24.30066784326964,player
7758,359,47,1397.7058,476.3144,1378.2488,451.6693,1417.1627,500.9596,0.557,18,person,left,28.48344422015967,27.129410085441037,player
7759,359,36,1423.6792,526.7732,1413.2247,497.437,1434.1337,556.1093,0.6407,19,person,left,30.10750949687237,24.723502768534058,player
7760,359,17,1441.075,883.2482,1422.6302,844.8647,1459.5198,921.6317,0.5858,20,person,left,36.425481742926905,12.709699445064585,player
7761,359,47,1447.1313,473.2092,1434.0924,446.5075,1460.1702,499.9108,0.6398,21,person,left,28.94932126512917,27.68398339807592,player
7762,359,35,1739.7158,842.3905,1709.4529,799.3191,1769.9788,885.4618,0.7337,22,person,left,38.12096650339678,15.375931181722969,player
7763,360,33,445.0654,662.0832,426.6779,625.9133,463.4529,698.2532,0.8187,0,person,left,24.029551493404195,12.551208027090574,player
7764,360,46,511.502,520.1062,497.3572,491.7659,525.6468,548.4465,0.6735,1,person,left,20.02314150733935,18.087541713893177,player
7765,360,9,532.74,498.3997,519.3435,468.5107,546.1366,528.2887,0.708,2,person,left,19.411316925404147,19.19887476060536,player
7766,360,0,553.2599,593.0574,536.8433,558.804,569.6765,627.3107,0.7031,3,person,left,23.01604077464145,15.574353570804409,player
7767,360,43,617.8062,359.0675,607.995,335.9891,627.6175,382.1459,0.6118,4,person,left,13.798586758395118,27.590190781043116,player
7768,360,31,731.789,907.431,715.0022,858.0493,748.5757,956.8127,0.6335,5,person,left,31.651216424869794,8.306784530038057,player
7769,360,3,779.3554,432.7626,769.4175,405.3416,789.2932,460.1837,0.6913,6,person,left,19.63176431530385,24.52043960328676,referee
7770,360,11,824.3254,525.3373,811.1708,495.3587,837.48,555.3159,0.7233,7,person,left,23.668159765397743,20.290942996617623,player
7771,360,7,845.2436,400.9622,835.1439,375.6633,855.3433,426.2612,0.597,8,person,left,19.0548587941932,26.95564530393473,player
7772,360,5,895.5836,726.982,878.8841,689.7321,912.2831,764.2319,0.8069,9,person,left,29.65692027930181,13.608231279995811,player
7773,360,50,917.5526,998.3907,894.9939,954.8472,940.1113,1041.9342,0.438,10,person,left,34.24466177422293,7.563812619145293,player
7774,360,50,960.0862,1008.3786,936.4098,970.1175,983.7625,1046.6398,0.4587,11,person,left,34.652006228744035,7.600977594472635,player
7775,360,42,987.9203,460.4798,974.3487,431.8592,1001.4919,489.1004,0.6234,12,person,left,23.26251858607784,24.73762447648425,player
7776,360,18,1063.672,405.8918,1051.1638,380.5439,1076.1801,431.2396,0.5316,13,person,left,22.081236827252926,28.543041636288567,player
7777,360,1,1075.4917,540.3106,1058.0115,511.7076,1092.9719,568.9136,0.4828,14,person,left,26.81934173101559,21.521609727965284,player
7778,360,37,1126.3647,533.6124,1113.8258,503.0526,1138.9036,564.1721,0.6535,15,person,left,27.16444576822174,22.201362080644262,player
7779,360,34,1159.861,945.1476,1140.1067,894.2806,1179.6154,996.0145,0.7299,16,person,left,35.21063278294549,9.840643835927718,player
7780,360,19,1303.962,517.1297,1285.8813,489.4284,1322.0428,544.8309,0.4757,17,person,left,28.59298822716033,24.30462901447109,player
7781,360,16,1325.3589,701.4222,1304.2701,665.79,1346.4478,737.0544,0.8001,18,person,left,32.8480363009298,17.10129992900375,player
7782,360,19,1328.7025,522.1928,1314.7612,492.9224,1342.6438,551.4632,0.5125,19,person,left,28.991215967433156,24.243206437661875,player
7783,360,47,1396.8204,477.0567,1375.1169,451.1101,1418.5239,503.0033,0.6655,20,person,left,28.494699147448,27.08191634074863,player
7784,360,36,1423.2359,527.6553,1409.3214,496.2009,1437.1504,559.1097,0.6862,21,person,left,30.12475476373377,24.677478972971134,player
7785,360,17,1435.8996,884.8415,1416.9104,846.8605,1454.8887,922.8225,0.6514,22,person,left,36.40759672726164,12.643740792047796,player
7786,360,47,1447.7612,473.306,1435.9806,448.5318,1459.5417,498.0803,0.5683,23,person,left,28.9590912246159,27.68347402499631,player
7787,360,35,1753.1706,843.0859,1735.9398,801.1066,1770.4014,885.0652,0.5608,24,person,left,38.227123973140216,15.431370770493592,player
7788,361,33,442.578,663.2668,426.6899,627.1204,458.4662,699.4133,0.8142,0,person,left,24.039740497998245,12.498742091601692,player
7789,361,46,508.0856,521.2033,494.759,492.0704,521.4122,550.3362,0.57,1,person,left,20.02697815015522,18.014509766246512,player
7790,361,9,529.2385,500.1816,516.4893,468.1555,541.9876,532.2076,0.4042,2,person,left,19.44255378722659,19.091261857284188,player
7791,361,0,546.8878,593.6808,530.7285,559.3846,563.0471,627.9769,0.7597,3,person,left,22.97106237443412,15.50574270754419,player
7792,361,43,612.3392,359.3909,603.3117,337.4186,621.3668,381.3632,0.7366,4,person,left,13.73938976126374,27.51701086644527,player
7793,361,31,725.334,909.1755,708.1048,859.8345,742.5632,958.5165,0.6067,5,person,left,31.63236324347257,8.236399476843312,player
7794,361,3,774.049,433.1427,764.2227,406.1364,783.8752,460.149,0.6964,6,person,left,19.582029234318775,24.45415402023141,referee
7795,361,11,823.3948,526.9699,810.5452,496.4631,836.2444,557.4767,0.7133,7,person,left,23.71226376466401,20.21190170424775,player
7796,361,7,841.0654,400.7712,830.9969,374.6279,851.1339,426.9146,0.6279,8,person,left,18.991585068447183,26.93076049518112,player
7797,361,5,895.0446,725.0551,877.5262,686.5005,912.5629,763.6097,0.8025,9,person,left,29.61227554334492,13.660303358623867,player
7798,361,50,912.3352,999.3546,889.1093,956.4028,935.5612,1042.3063,0.4443,10,person,left,34.22229285388726,7.519873631030125,player
7799,361,50,954.1637,1010.2424,930.9223,973.1917,977.4051,1047.293,0.409,11,person,left,34.63606835506598,7.537808331122639,player
7800,361,42,985.1038,460.9487,971.842,432.4737,998.3655,489.4237,0.5691,12,person,left,23.246436625285643,24.68966216445168,player
7801,361,18,1059.0622,405.8251,1045.252,380.7859,1072.8724,430.8643,0.5979,13,person,left,22.019871647167125,28.507694883501827,player
7802,361,1,1077.3713,541.2076,1061.8943,512.1268,1092.8483,570.2883,0.52,14,person,left,26.864735023609256,21.49570959190801,player
7803,361,37,1122.0806,534.1842,1111.4366,502.96,1132.7245,565.4083,0.679,15,person,left,27.13543290285266,22.14343179762411,player
7804,361,34,1154.3758,946.8314,1135.1019,895.4187,1173.6497,998.2441,0.708,16,person,left,35.193947908851825,9.777438429636142,player
7805,361,19,1299.0333,515.5328,1280.0533,486.4782,1318.0133,544.5873,0.4075,17,person,left,28.496974181765925,24.345734796785518,player
7806,361,19,1323.0554,520.1532,1302.9272,489.8044,1343.1836,550.502,0.5903,18,person,left,28.877318713246652,24.3000356650039,player
7807,361,16,1327.2844,701.0918,1308.8292,665.9313,1345.7396,736.2524,0.8397,19,person,left,32.858683455495566,17.124211502368606,player
7808,361,47,1405.2126,475.0304,1389.4362,450.5497,1420.9889,499.5112,0.4401,20,person,left,28.53092884047892,27.2581435649834,player
7809,361,36,1423.417,523.1054,1406.5702,488.598,1440.2638,557.6128,0.7505,21,person,left,30.0133057423762,24.900357508123896,player
7810,361,17,1431.2761,885.6178,1412.8046,847.7091,1449.7476,923.5265,0.6745,22,person,left,36.38385476008455,12.600285555422854,player
7811,361,47,1447.7632,473.4856,1434.0405,449.3626,1461.4858,497.6086,0.4782,23,person,left,28.96413673452397,27.67350420349344,player
7812,361,35,1748.0468,844.6262,1724.3694,802.4121,1771.7241,886.8402,0.6233,24,person,left,38.20629347553351,15.361898252954257,player
7813,362,33,441.7638,663.0315,426.5747,625.4577,456.953,700.6053,0.7795,0,person,left,24.025396127912355,12.500197725775422,player
7814,362,46,505.8704,519.4395,494.4423,490.6241,517.2985,548.2548,0.4529,1,person,left,19.93431048581797,18.071308359964775,player
7815,362,9,524.1637,499.5624,512.5774,469.975,535.7501,529.1497,0.5513,2,person,left,19.35922892188284,19.07804015756107,player
7816,362,0,544.3267,594.4011,525.4419,557.3427,563.2116,631.4595,0.7964,3,person,left,22.967918909827176,15.461489178345383,player
7817,362,43,605.666,358.2862,595.7551,335.0014,615.5768,381.5711,0.6091,4,person,left,13.58038568541062,27.528507158920384,player
7818,362,31,718.1874,910.5698,701.2215,861.353,735.1533,959.7865,0.6462,5,person,left,31.60295393678765,8.16936935768175,player
7819,362,11,819.6124,527.6428,807.9282,496.5335,831.2967,558.7521,0.6865,6,person,left,23.69345528875623,20.15342721221508,player
7820,362,7,836.9561,401.5836,827.6106,376.5485,846.3016,426.6187,0.555,7,person,left,18.97540723304061,26.844631216007432,player
7821,362,5,893.81,720.9611,874.989,683.7896,912.6309,758.1326,0.812,8,person,left,29.51608258350172,13.77103616276672,player
7822,362,50,905.6076,1002.4938,882.8112,958.6077,928.4041,1046.38,0.439,9,person,left,34.21776617445925,7.429438405187355,player
7823,362,50,947.3284,1011.6914,923.6417,973.2131,971.0151,1050.1697,0.4427,10,person,left,34.609040660794776,7.477541362591153,player
7824,362,42,983.28,461.4065,971.7519,434.3365,994.8082,488.4765,0.6468,11,person,left,23.24165809170781,24.65039588562703,player
7825,362,1,1077.5489,540.8359,1064.2113,512.5304,1090.8865,569.1415,0.5638,12,person,left,26.855985574217907,21.51352643765372,player
7826,362,37,1119.6856,533.8502,1111.2555,503.5758,1128.1158,564.1245,0.7235,13,person,left,27.100625987257065,22.14078668363916,player
7827,362,34,1148.8132,948.869,1129.4333,897.7729,1168.1931,999.9651,0.7361,14,person,left,35.181192773612864,9.70679044222796,player
7828,362,49,1209.357,353.486,1202.647,334.3408,1216.0671,372.6313,0.5435,15,person,left,21.76838053717572,33.434168552431885,player
7829,362,19,1294.1827,515.6976,1275.3853,487.5547,1312.9801,543.8405,0.5465,16,person,left,28.449584988395085,24.301298073283736,player
7830,362,19,1320.7406,518.3649,1304.7517,490.0786,1336.7294,546.6512,0.5526,17,person,left,28.805010732406583,24.369799056841725,player
7831,362,16,1326.2956,700.8187,1309.8733,665.2174,1342.718,736.42,0.8285,18,person,left,32.845314977973395,17.12689946312765,player
7832,362,47,1404.4253,479.9202,1387.0497,451.6162,1421.8009,508.2242,0.4868,19,person,left,28.660707501315223,26.98461565203524,player
7833,362,36,1423.4421,525.0632,1405.1917,492.4225,1441.6924,557.704,0.7557,20,person,left,30.062491633815878,24.80491075268047,player
7834,362,17,1426.6644,885.7702,1407.6434,847.1058,1445.6853,924.4345,0.6824,21,person,left,36.35268337613701,12.571710801212468,player
7835,362,47,1448.2746,474.4316,1432.6879,447.8262,1463.8612,501.0371,0.5263,22,person,left,28.99628620755895,27.624925729800715,player
7836,362,35,1750.7847,845.7112,1728.7518,802.3863,1772.8176,889.0362,0.6923,23,person,left,38.23803771532983,15.34793658825233,player
7837,363,33,438.2056,662.0252,423.635,623.3942,452.7763,700.6562,0.8034,0,person,left,23.963249688338426,12.505903336987002,player
7838,363,46,500.8852,519.9288,490.2899,489.0747,511.4805,550.7829,0.5261,1,person,left,19.89723983396006,18.011425654209358,player
7839,363,9,519.2071,502.1628,508.4355,472.0995,529.9787,532.2261,0.6135,2,person,left,19.40664536520587,18.922943118964614,player
7840,363,0,538.5282,594.403,518.9493,557.1033,558.1071,631.7027,0.8188,3,person,left,22.909083966588472,15.419230040604464,player
7841,363,43,600.488,358.8581,590.9134,335.3514,610.0627,382.3648,0.665,4,person,left,13.539696821201396,27.441244004945265,player
7842,363,31,711.6601,912.2787,693.9639,863.3747,729.3563,961.1827,0.5963,5,person,left,31.583116051906146,8.099634550449624,player
7843,363,11,817.076,527.7052,803.7504,496.9928,830.4016,558.4175,0.4828,6,person,left,23.66795488291687,20.131296757364904,player
7844,363,7,833.3851,398.9784,824.5665,375.5136,842.2037,422.4433,0.6405,7,person,left,18.80829585383112,26.974104201452818,player
7845,363,5,894.2209,716.9292,874.8687,681.5901,913.5731,752.2683,0.7987,8,person,left,29.43464836263899,13.89132915089718,player
7846,363,50,900.6547,1004.0738,877.176,959.5225,924.1334,1048.6252,0.5463,9,person,left,34.20510948440065,7.376106506567591,player
7847,363,50,943.6876,1013.6722,920.1888,975.7604,967.1865,1051.584,0.4683,10,person,left,34.60962496190826,7.424121386916956,player
7848,363,42,983.5765,462.1596,972.5072,433.4868,994.6458,490.8323,0.6714,11,person,left,23.272586641764377,24.61261517403353,player
7849,363,18,1051.8863,406.058,1039.0167,380.8728,1064.7559,431.2433,0.5273,12,person,left,21.938131553387056,28.43144733712401,player
7850,363,1,1077.0594,539.6785,1060.625,510.7676,1093.4939,568.5894,0.6943,13,person,left,26.81771690700352,21.56137938580565,player
7851,363,37,1116.4944,535.9356,1107.0157,504.3471,1125.973,567.5241,0.7329,14,person,left,27.12623357131025,22.022431217944025,player
7852,363,34,1143.6829,948.9077,1124.0219,898.195,1163.3438,999.6204,0.7727,15,person,left,35.146454130925115,9.67914483770739,player
7853,363,19,1292.7992,517.2678,1272.3292,487.7022,1313.2692,546.8334,0.6385,16,person,left,28.47759512286925,24.21433108678363,player
7854,363,16,1326.7209,700.8173,1310.5197,663.6293,1342.922,738.0053,0.863,17,person,left,32.84894389281447,17.129625256276242,player
7855,363,47,1408.629,481.2122,1393.7281,455.353,1423.53,507.0713,0.521,18,person,left,28.74376876244667,26.94691939746082,player
7856,363,17,1422.7542,886.9056,1404.3845,848.9835,1441.1239,924.8276,0.7364,19,person,left,36.33843151047951,12.52369406010038,player
7857,363,36,1422.91,525.9115,1405.7957,494.3465,1440.0243,557.4765,0.7415,20,person,left,30.07804723182141,24.759701699010943,player
7858,363,47,1449.3506,476.8275,1431.4192,450.3864,1467.2819,503.2686,0.5983,21,person,left,29.074908115194823,27.50074373008912,player
7859,363,35,1752.1142,845.052,1729.8922,802.2729,1774.3363,887.8312,0.6805,22,person,left,38.24064235546084,15.37286659587816,player
7860,364,33,433.386,661.9672,415.821,622.4557,450.9509,701.4787,0.827,0,person,left,23.916153483285704,12.474572621652362,player
7861,364,46,497.5181,520.955,486.4435,490.7108,508.5927,551.1991,0.618,1,person,left,19.89905481445002,17.941809915600174,player
7862,364,9,516.6172,501.742,506.2458,472.7331,526.9887,530.751,0.6488,2,person,left,19.360010930639397,18.920758735550468,player
7863,364,0,536.1094,595.1288,514.4045,558.841,557.8144,631.4165,0.8387,3,person,left,22.90760454723443,15.375909634573796,player
7864,364,43,595.0442,357.6568,585.7007,334.6355,604.3877,380.6782,0.6807,4,person,left,13.392016851048924,27.47071629213101,player
7865,364,31,704.8208,913.5507,687.7646,864.6795,721.877,962.4219,0.6636,5,person,left,31.554084018879816,8.036990757989484,player
7866,364,3,761.5004,433.414,752.022,406.6932,770.9789,460.1347,0.6654,6,person,left,19.43728290100193,24.332368625064728,referee
7867,364,11,813.7792,527.2894,798.9974,495.8287,828.5609,558.75,0.7403,7,person,left,23.61828752837319,20.124303352239476,player
7868,364,7,828.9838,401.8023,819.4363,376.9711,838.5313,426.6335,0.6495,8,person,left,18.88157491865209,26.761222404820007,player
7869,364,50,894.2528,1005.34,870.4398,960.9874,918.0659,1049.6926,0.4293,9,person,left,34.17887498441143,7.321084846830464,player
7870,364,5,894.919,716.7301,877.1671,682.1567,912.6709,751.3035,0.807,10,person,left,29.43647339245261,13.90160808905378,player
7871,364,50,937.4108,1015.4048,913.5786,977.0581,961.243,1053.7515,0.5096,11,person,left,34.58985705182283,7.361936363257086,player
7872,364,42,981.6498,463.1625,970.6937,437.3604,992.606,488.9646,0.5829,12,person,left,23.28641339191119,24.543620766876177,player
7873,364,1,1076.4911,539.2748,1058.4547,510.4153,1094.5276,568.1343,0.6106,13,person,left,26.800159743640258,21.575147376480214,player
7874,364,37,1113.5761,536.7218,1102.6456,505.863,1124.5066,567.5805,0.7241,14,person,left,27.117788183699997,21.9652175520122,player
7875,364,34,1138.3562,949.8568,1118.209,898.7115,1158.5035,1001.0021,0.7545,15,person,left,35.121778804556605,9.632011384136163,player
7876,364,19,1296.5877,519.2548,1271.5344,487.1831,1321.641,551.3264,0.4994,16,person,left,28.571869362835308,24.146141349182923,player
7877,364,16,1324.9992,700.6812,1309.5172,661.7842,1340.4811,739.5782,0.846,17,person,left,32.831716850888675,17.123217511289255,player
7878,364,47,1409.3504,482.8878,1393.0366,456.686,1425.6642,509.0896,0.4815,18,person,left,28.798607532103507,26.861836706737527,player
7879,364,17,1418.3072,887.881,1400.0443,850.6879,1436.5702,925.074,0.6928,19,person,left,36.31843233959719,12.476628141514247,player
7880,364,36,1420.4512,524.6338,1400.1926,492.9802,1440.7098,556.2874,0.7541,20,person,left,30.020421848901737,24.803805302467467,player
7881,364,47,1452.8268,474.5462,1436.1841,448.1926,1469.4694,500.8999,0.6683,21,person,left,29.05038998613109,27.653793840660256,player
7882,364,35,1753.244,844.0634,1728.2966,799.9677,1778.1914,888.159,0.7669,22,person,left,38.23822976403227,15.405553874825449,player
7883,365,33,429.0204,660.6977,411.8146,621.9093,446.2262,699.486,0.8361,0,person,left,23.83862165533152,12.482593473232788,player
7884,365,46,494.5804,521.2812,481.6121,490.0931,507.5488,552.4694,0.7099,1,person,left,19.87871322597048,17.9050177059966,player
7885,365,9,513.1218,503.9108,502.2905,471.6425,523.9532,536.179,0.6656,2,person,left,19.40679053202959,18.79719427118307,player
7886,365,0,533.1386,595.164,511.2716,559.1825,555.0056,631.1455,0.8249,3,person,left,22.878566339905174,15.353052190264664,player
7887,365,43,589.2063,359.0891,580.0776,334.7583,598.3351,383.4199,0.7565,4,person,left,13.392175135989458,27.31941373387229,player
7888,365,31,699.294,915.705,681.651,866.2075,716.9369,965.2026,0.5609,5,person,left,31.54868890538884,7.964300134729164,player
7889,365,3,757.8034,432.4976,748.107,405.3864,767.4998,459.6088,0.7012,6,person,left,19.351188575096668,24.35180193176344,referee
7890,365,11,811.0867,526.715,795.3758,494.806,826.7976,558.6239,0.7889,7,person,left,23.569848363168116,20.128888736755083,player
7891,365,7,825.5243,401.3192,815.415,373.7525,835.6337,428.886,0.6572,8,person,left,18.814119378049647,26.760520404693587,player
7892,365,5,895.9186,716.9067,879.6447,682.2106,912.1924,751.6028,0.797,9,person,left,29.44885422534457,13.902791131205277,player
7893,365,50,931.9162,1017.3387,907.9658,979.1988,955.8666,1055.4786,0.5016,10,person,left,34.57774769809433,7.300311940189827,player
7894,365,42,978.3792,460.5104,965.1125,431.0224,991.646,489.9985,0.6471,11,person,left,23.15113979612448,24.658517918530883,player
7895,365,18,1047.7047,405.5221,1036.8585,380.99,1058.551,430.0541,0.571,12,person,left,21.862808500773696,28.42926262498308,player
7896,365,1,1078.1591,539.077,1057.4802,509.9182,1098.838,568.2357,0.6225,13,person,left,26.812038816083085,21.59636399702716,player
7897,365,37,1110.3612,538.1511,1095.6575,507.2918,1125.0649,569.0104,0.6661,14,person,left,27.124460965482385,21.87696158398805,player
7898,365,34,1133.7313,951.0304,1113.4581,899.6113,1154.0045,1002.4495,0.7659,15,person,left,35.10476187297201,9.584072993005588,player
7899,365,19,1305.3504,518.699,1272.8237,486.9266,1337.8771,550.4715,0.52,16,person,left,28.65016615021304,24.23858597570917,player
7900,365,16,1324.2603,701.7784,1308.2241,662.8658,1340.2965,740.691,0.8407,17,person,left,32.84495510363128,17.082766634639896,player
7901,365,17,1414.2268,888.0508,1395.4149,850.2393,1433.0387,925.8622,0.6775,18,person,left,36.29132175249519,12.450564171907626,player
7902,365,36,1417.65,524.5432,1397.7861,491.9694,1437.514,557.1169,0.7484,19,person,left,29.98877728230788,24.78757474906676,player
7903,365,47,1457.2254,476.9301,1442.9467,448.0368,1471.504,505.8233,0.6754,20,person,left,29.165510330614477,27.55586242044396,player
7904,365,35,1755.7531,844.863,1729.1631,800.0312,1782.3431,889.6949,0.7861,21,person,left,38.26520750146285,15.397926003826123,player
7905,366,33,425.5598,659.9309,405.6693,619.6926,445.4502,700.1692,0.8362,0,person,left,23.78389227041437,12.481781491674248,player
7906,366,46,490.5346,520.7047,474.5119,490.1419,506.5572,551.2675,0.7458,1,person,left,19.81109187420564,17.897321559784285,player
7907,366,9,508.838,500.1076,497.1458,469.8652,520.5302,530.35,0.6561,2,person,left,19.204595818002915,18.930596210970773,player
7908,366,0,535.2556,597.5162,523.2964,560.6615,547.2147,634.371,0.7217,3,person,left,22.97466428773984,15.285413803680065,player
7909,366,43,582.6406,359.3061,573.5429,335.143,591.7383,383.4692,0.6774,4,person,left,13.31112639408293,27.24297514447773,player
7910,366,31,692.3052,917.8174,674.4279,867.5821,710.1825,968.0528,0.5253,5,person,left,31.532122840763,7.884682426881911,player
7911,366,3,754.5806,431.9775,744.369,404.5567,764.7921,459.3983,0.7335,6,person,left,19.288148226671908,24.3532705555548,referee
7912,366,11,807.6258,526.1178,790.5855,493.8312,824.6662,558.4045,0.7923,7,person,left,23.51219796843652,20.12858893219552,player
7913,366,7,820.9734,401.0831,810.698,372.7734,831.2487,429.3928,0.6644,8,person,left,18.7437584036553,26.73504046798799,player
7914,366,5,896.5803,717.7687,881.4602,682.071,911.7004,753.4664,0.7583,9,person,left,29.472783142600107,13.881749360772757,player
7915,366,50,926.8722,1018.951,904.0831,980.4203,949.6614,1057.4817,0.4404,10,person,left,34.564647812013966,7.246734430484992,player
7916,366,42,976.8607,459.6118,962.0515,430.3636,991.6699,488.8601,0.4361,11,person,left,23.10023409784956,24.694302258424557,player
7917,366,18,1045.2262,406.8864,1035.6934,382.3116,1054.759,431.4613,0.6421,12,person,left,21.887492884101416,28.32228419044176,player
7918,366,37,1106.9449,538.9659,1088.0757,507.7225,1125.8141,570.2093,0.7113,13,person,left,27.111615219442264,21.815032492963315,player
7919,366,34,1127.9232,952.429,1107.9838,901.9595,1147.8627,1002.8986,0.7357,14,person,left,35.082489802814884,9.525498853181574,player
7920,366,49,1193.0419,351.9697,1184.4691,331.7244,1201.6147,372.215,0.6489,15,person,left,21.47703590977053,33.401125282242006,player
7921,366,19,1290.0572,517.8014,1268.6298,486.518,1311.4845,549.0848,0.4709,16,person,left,28.462849219545763,24.16784599826688,player
7922,366,16,1323.1767,702.1789,1306.5941,662.8079,1339.7593,741.5499,0.8386,17,person,left,32.8427949740628,17.062897931845676,player
7923,366,17,1410.4808,889.0395,1391.5663,850.7483,1429.3953,927.3307,0.7143,18,person,left,36.27654057400898,12.407061396767435,player
7924,366,36,1413.1588,521.3815,1395.3685,486.9789,1430.9492,555.7841,0.6854,19,person,left,29.86200445145738,24.909069345102992,player
7925,366,47,1458.9676,476.5727,1443.1998,447.5462,1474.7355,505.5992,0.7025,20,person,left,29.175070309227944,27.58903876444955,player
7926,366,35,1757.75,844.398,1727.6497,799.2113,1787.8503,889.5848,0.7806,21,person,left,38.274801049647984,15.421361162569944,player
7927,367,33,423.8724,658.3048,403.2729,620.4459,444.4718,696.1637,0.8094,0,person,left,23.72105139562297,12.518997518397176,player
7928,367,46,488.0982,521.9678,471.9589,490.8898,504.2375,553.0459,0.7986,1,person,left,19.83258204040802,17.8253069169611,player
7929,367,9,507.3926,500.6442,495.6506,469.6215,519.1346,531.6668,0.6288,2,person,left,19.209633760395413,18.895218340887592,player
7930,367,0,530.8313,597.1646,519.1057,562.0396,542.5569,632.2896,0.5078,3,person,left,22.918729799697413,15.265678416476645,player
7931,367,31,685.6181,918.5709,667.8274,868.4325,703.4088,968.7093,0.6568,4,person,left,31.49605913206835,7.833430274176111,player
7932,367,3,749.4708,432.683,737.723,404.5299,761.2186,460.8362,0.795,5,person,left,19.25514872599923,24.27051039746653,referee
7933,367,11,803.3154,525.8659,786.837,493.7905,819.7938,557.9413,0.8087,6,person,left,23.456761520118253,20.10660592349816,player
7934,367,7,818.06,401.665,806.5849,373.949,829.535,429.3811,0.4394,7,person,left,18.73273887688341,26.67371012783154,player
7935,367,50,877.714,1010.7988,854.883,965.9128,900.5449,1055.6847,0.5255,8,person,left,34.13928283300588,7.141011253983811,player
7936,367,5,895.8589,717.825,881.5443,681.5347,910.1735,754.1153,0.7641,9,person,left,29.46773865486418,13.87551503741676,player
7937,367,50,921.2244,1020.5736,896.6235,981.8573,945.8253,1059.29,0.5021,10,person,left,34.54775867304908,7.19006245152411,player
7938,367,42,974.8861,460.393,958.459,430.7492,991.3132,490.0367,0.5372,11,person,left,23.105619499722785,24.636426846518205,player
7939,367,18,1042.4211,406.5546,1033.3297,381.2978,1051.5125,431.8113,0.6661,12,person,left,21.83813588249665,28.31901770207913,player
7940,367,1,1085.1169,534.2554,1072.8398,508.9599,1097.394,559.5508,0.4491,13,person,left,26.746593827473266,21.86466542915753,player
7941,367,37,1106.2341,538.7696,1088.0804,507.2903,1124.3878,570.2488,0.7048,14,person,left,27.098585007227665,21.81856557734283,player
7942,367,34,1123.3898,954.3906,1103.1075,901.9649,1143.672,1006.8162,0.7836,15,person,left,35.07603870768376,9.462404031684123,player
7943,367,19,1282.4806,517.7622,1261.5675,487.0435,1303.3936,548.4809,0.6428,16,person,left,28.380910856207567,24.113019113997147,player
7944,367,16,1323.026,703.8829,1306.6359,664.7526,1339.4161,743.0133,0.8484,17,person,left,32.87183509744821,17.006569912421938,player
7945,367,17,1406.0792,890.5627,1387.374,852.0359,1424.7843,929.0895,0.7636,18,person,left,36.26358206257133,12.347563484570204,player
