frame,class,x1,y1,x2,y2,confidence,side
305,person,1694.0604,811.1856,1737.578,900.2628,0.7583,left
305,person,1104.9994,525.8516,1124.6241,591.1131,0.7388,left
305,person,885.6004,499.3048,913.1049,553.5209,0.7388,left
305,person,1608.5856,853.168,1645.3008,925.9623,0.7179,left
305,person,934.5505,840.3448,964.8131,930.9164,0.7158,left
305,person,1333.6981,892.5043,1371.9834,990.4417,0.7051,left
305,person,1500.6293,534.6242,1532.8771,599.5009,0.7016,left
305,person,773.822,327.9929,790.6117,366.3383,0.6826,left
305,person,923.3375,401.5724,943.1503,448.3113,0.6623,left
305,person,1281.2395,502.8356,1301.6559,554.6696,0.6453,left
305,person,1485.7723,519.3604,1509.0981,579.1092,0.6451,left
305,person,322.5772,487.7267,358.6583,536.8724,0.6265,left
305,person,973.9541,363.7184,994.3473,407.948,0.5872,left
305,person,1148.4492,387.5192,1167.5127,433.2092,0.5577,left
305,person,1046.891,425.2357,1069.7078,474.4191,0.5311,left
305,person,1443.7449,435.7027,1464.9592,488.9038,0.51,left
305,person,1144.6479,952.8353,1186.9288,1026.0272,0.4553,left
305,person,1462.8074,434.7987,1485.7241,474.8382,0.4336,left
305,person,1453.7317,466.9971,1490.0435,528.7806,0.4245,left
305,person,795.0566,285.8829,810.0262,316.3647,0.4237,left
306,person,456.8786,662.4824,498.9138,732.7272,0.8355,left
306,person,668.27,550.1407,700.5623,618.4913,0.8231,left
306,person,1352.2603,673.3103,1386.6504,744.3943,0.8053,left
306,person,568.7614,480.2253,597.9368,531.282,0.7947,left
306,person,809.7918,747.8433,847.6871,823.6248,0.7708,left
306,person,1694.7471,812.652,1739.821,900.3831,0.7705,left
306,person,635.6276,461.5708,658.6097,515.1372,0.752,left
306,person,1104.6357,526.1387,1124.5701,591.1691,0.7318,left
306,person,886.4194,500.1169,914.3163,554.3719,0.73,left
306,person,1608.4541,853.0723,1645.2312,926.2416,0.7206,left
306,person,774.4358,327.8784,790.8014,365.7425,0.7184,left
306,person,1333.2026,892.5185,1371.6978,989.6417,0.6956,left
306,person,1280.3899,503.0099,1300.1807,555.1273,0.6943,left
306,person,1502.2709,531.929,1538.5796,598.5071,0.687,left
306,person,325.0998,486.4859,363.381,538.1496,0.6838,left
306,person,934.1278,840.5572,964.7103,931.1988,0.6675,left
306,person,1046.4668,425.135,1070.3042,474.1651,0.6505,left
306,person,921.512,402.3866,941.0394,449.069,0.643,left
306,person,1486.9592,519.3478,1508.8206,578.5121,0.63,left
306,person,1148.7112,389.2173,1170.1327,433.7102,0.6254,left
306,person,974.105,365.1899,994.0382,408.8451,0.5849,left
306,person,1443.6333,436.1051,1464.9175,488.6803,0.5117,left
306,person,1145.1145,953.01,1185.9319,1025.729,0.462,left
306,person,796.8133,286.3016,809.7991,318.0452,0.4586,left
306,person,1453.1573,468.1459,1489.4071,529.6463,0.4532,left
306,person,1463.235,434.3842,1486.5542,471.4689,0.4057,left
307,person,457.8254,659.4579,500.7149,732.1227,0.8298,left
307,person,1352.2076,673.1379,1387.5657,744.482,0.8084,left
307,person,667.7415,549.8365,701.4212,618.3754,0.8066,left
307,person,636.0831,461.8084,658.4965,515.1025,0.7843,left
307,person,1694.3093,811.9536,1742.7052,900.0857,0.779,left
307,person,568.0656,481.1771,597.4077,532.3579,0.7785,left
307,person,884.1198,500.2248,915.1218,553.9346,0.7585,left
307,person,1505.0798,534.2357,1541.4915,598.7194,0.7541,left
307,person,806.5545,747.1111,845.1645,824.5479,0.7503,left
307,person,1278.8335,503.3864,1298.3148,555.4611,0.7456,left
307,person,1104.2714,527.3795,1124.4338,591.3817,0.7437,left
307,person,774.8566,328.0324,790.7559,366.411,0.7266,left
307,person,1607.9824,853.2245,1644.9001,926.7095,0.709,left
307,person,919.7393,401.9271,940.1241,448.7098,0.6619,left
307,person,1332.3805,892.502,1370.9011,987.6887,0.6549,left
307,person,932.7861,840.3477,964.5835,931.0245,0.6482,left
307,person,328.5722,486.8096,362.6118,537.2206,0.6442,left
307,person,1046.0436,425.4055,1070.0509,474.4078,0.637,left
307,person,973.5914,365.2693,992.6445,409.4507,0.6369,left
307,person,1488.8188,518.9164,1509.3362,579.1693,0.6356,left
307,person,1149.4042,389.958,1170.9836,433.2514,0.6241,left
307,person,1442.7374,436.153,1465.0931,488.76,0.5187,left
307,person,798.8672,285.7539,809.0387,317.6524,0.4819,left
307,person,1464.9441,432.469,1487.7246,473.9763,0.4331,left
307,person,1145.0834,953.0268,1185.1178,1025.9778,0.4065,left
308,person,460.0628,657.3431,500.9184,730.9913,0.8279,left
308,person,667.4405,549.5345,701.1984,618.7427,0.8083,left
308,person,636.1778,463.0547,658.2257,514.8419,0.8054,left
308,person,1351.8464,672.4359,1388.451,744.6323,0.8006,left
308,person,1693.6118,812.5361,1743.5535,900.1227,0.7797,left
308,person,883.5271,499.9052,915.163,553.4691,0.7794,left
308,person,1276.0045,504.0215,1295.8367,558.3716,0.7649,left
308,person,806.7094,748.0161,844.0384,824.5516,0.7589,left
308,person,1103.9879,528.3403,1124.2659,591.0623,0.7512,left
308,person,1606.6989,853.1407,1643.4393,926.525,0.7347,left
308,person,1511.7332,534.7122,1543.5668,600.4899,0.7338,left
308,person,919.4513,401.5436,939.6984,450.4382,0.7316,left
308,person,568.6835,482.322,596.6049,532.8422,0.728,left
308,person,330.3683,486.7463,361.7476,535.7816,0.7131,left
308,person,774.0751,327.6447,790.849,366.1734,0.7027,left
308,person,1331.3391,892.5927,1370.0223,989.3542,0.6783,left
308,person,932.3298,840.2589,963.5698,931.2627,0.6651,left
308,person,973.1268,364.0922,991.3323,409.0928,0.6358,left
308,person,1149.0194,390.3549,1171.0334,432.7566,0.6097,left
308,person,1489.1924,516.9555,1509.9282,579.8901,0.6054,left
308,person,1044.1462,427.7725,1069.9128,474.5647,0.5697,left
308,person,1141.8223,952.7487,1184.5115,1025.0951,0.4581,left
308,person,1441.8004,435.7363,1464.949,489.2673,0.4572,left
308,person,1451.8809,468.91,1489.7072,529.299,0.4352,left
309,person,461.2903,657.0499,501.0327,730.576,0.8214,left
309,person,666.8719,549.5021,699.5671,619.2344,0.8001,left
309,person,1351.7527,672.4241,1388.0585,744.2253,0.7997,left
309,person,1692.4006,812.2295,1742.918,900.2443,0.7904,left
309,person,805.1792,746.7762,844.0627,825.0253,0.775,left
309,person,565.8031,481.415,595.1483,532.9902,0.7735,left
309,person,1273.7523,505.6718,1292.7339,562.0805,0.7703,left
309,person,332.6253,487.2544,359.9521,535.7478,0.7675,left
309,person,635.4086,462.1225,658.7208,514.986,0.7657,left
309,person,883.7527,499.0839,914.6613,554.7135,0.7598,left
309,person,1100.7928,528.3126,1123.6917,591.3546,0.7377,left
309,person,916.9598,403.1305,938.5494,450.0824,0.7377,left
309,person,931.3013,840.1923,961.8576,930.7238,0.6993,left
309,person,773.1326,328.7372,790.5038,365.9686,0.6986,left
309,person,1605.5889,852.976,1642.0342,926.9524,0.6849,left
309,person,1329.7009,891.919,1368.8046,988.2519,0.6713,left
309,person,1519.3254,534.6169,1542.132,600.7891,0.6676,left
309,person,1148.3373,390.2847,1171.1068,434.6321,0.6042,left
309,person,1488.6866,516.4564,1508.7404,579.6982,0.5825,left
309,person,1440.4187,436.7231,1463.6094,490.1789,0.5056,left
309,person,1377.3315,348.53,1392.7029,387.1002,0.5022,left
309,person,972.3253,366.5575,990.7936,408.6896,0.4919,left
309,person,796.6399,286.6169,808.7516,317.0043,0.4338,left
309,person,1465.8732,432.9896,1487.5419,469.4796,0.4139,left
310,person,465.1739,655.0775,500.79,730.1699,0.8215,left
310,person,666.8974,549.7332,698.1343,619.1355,0.8037,left
310,person,1351.5945,672.5662,1387.593,744.1357,0.7903,left
310,person,635.9111,462.0057,658.1651,514.5137,0.7876,left
310,person,803.3832,746.1301,844.4299,824.0652,0.7865,left
310,person,1692.3032,812.4218,1741.5476,899.9453,0.7778,left
310,person,1270.5223,505.4778,1290.2791,560.5362,0.7717,left
310,person,880.6287,499.5961,913.0829,554.2902,0.7611,left
310,person,332.967,487.2035,357.4178,535.0624,0.7574,left
310,person,1098.0385,528.0259,1123.5718,591.902,0.7553,left
310,person,914.2526,403.8563,936.9847,450.7748,0.7336,left
310,person,772.1932,330.0066,790.054,366.7223,0.7224,left
310,person,564.6978,485.986,594.9296,536.0525,0.7175,left
310,person,1603.3167,853.3411,1640.6108,927.0835,0.6985,left
310,person,1375.4242,348.646,1391.6069,386.502,0.673,left
310,person,1328.2859,892.3878,1366.7664,990.4448,0.6619,left
310,person,928.9656,840.0859,960.7152,931.8528,0.6516,left
310,person,1486.6176,516.533,1508.1163,580.9605,0.6509,left
310,person,1147.97,390.2881,1170.9741,435.2636,0.6168,left
310,person,1438.6239,436.8145,1462.3093,490.1278,0.56,left
310,person,971.3262,366.0084,988.5396,408.1851,0.5381,left
310,person,795.4199,286.9101,808.2021,316.7139,0.5349,left
311,person,469.2527,654.1211,500.4608,728.8051,0.815,left
311,person,664.05,550.0056,696.6268,619.0934,0.7944,left
311,person,803.0199,746.7724,844.9283,823.8565,0.7824,left
311,person,635.092,462.5414,658.005,515.6791,0.7785,left
311,person,1351.7853,673.0782,1387.7073,744.0321,0.7714,left
311,person,883.9078,499.9973,912.733,554.1947,0.7675,left
311,person,1692.0377,812.3754,1742.6122,899.4359,0.7577,left
311,person,1097.8477,527.981,1124.6847,591.7328,0.7494,left
311,person,912.6678,403.4449,935.5645,452.5038,0.7179,left
311,person,1267.8098,506.8405,1286.0907,561.3339,0.7162,left
311,person,771.0002,330.6476,789.4909,367.7133,0.6935,left
311,person,1485.7709,516.192,1507.0844,581.1409,0.6906,left
311,person,1602.2904,852.8124,1639.2023,927.0606,0.6736,left
311,person,333.2382,486.8885,355.1706,534.9084,0.6706,left
311,person,1326.7117,892.2318,1365.0649,988.5786,0.646,left
311,person,928.4484,839.9175,959.5485,931.0275,0.6392,left
311,person,561.1441,487.4872,591.0032,535.0215,0.6263,left
311,person,969.1782,366.595,988.1481,411.1947,0.5817,left
311,person,1437.267,437.6971,1463.0603,493.4295,0.5544,left
311,person,793.8589,286.4428,808.1567,317.812,0.5014,left
311,person,1150.1283,389.9805,1170.0524,434.3429,0.4895,left
311,person,1465.7164,436.4798,1487.0914,473.7899,0.4139,left
312,person,800.3745,747.7791,845.1694,822.8582,0.7921,left
312,person,470.8481,654.5544,500.3546,729.5173,0.792,left
312,person,1265.7313,507.9608,1283.0432,560.8484,0.7849,left
312,person,558.7692,485.3681,592.4149,534.9337,0.7839,left
312,person,663.7047,550.5963,696.178,619.636,0.7827,left
312,person,331.9351,485.3503,353.4841,535.4639,0.7798,left
312,person,1692.3345,812.2553,1742.7145,899.9773,0.7673,left
312,person,1096.1749,526.9055,1125.8193,591.4783,0.7609,left
312,person,634.7872,462.4405,657.6697,514.7407,0.7609,left
312,person,771.0286,332.551,788.2207,369.1709,0.7555,left
312,person,1352.9148,672.5265,1387.7902,743.3224,0.7462,left
312,person,886.0913,499.1457,912.3673,555.2554,0.7318,left
312,person,910.814,404.3828,933.5169,454.0769,0.7185,left
312,person,1599.7617,851.4648,1636.8926,926.0729,0.6772,left
312,person,1325.0958,892.171,1362.9316,987.9439,0.6621,left
312,person,1483.4875,516.8205,1506.6299,580.2134,0.6498,left
312,person,925.9774,840.6243,958.6562,931.5801,0.6479,left
312,person,1435.8149,438.1443,1461.1869,494.0132,0.6251,left
312,person,792.9233,288.8647,808.2635,317.0485,0.5033,left
312,person,968.3346,371.4071,985.4359,411.9417,0.5009,left
312,person,1151.8513,390.8192,1169.1489,431.9974,0.4591,left
312,person,1042.188,428.8196,1065.3765,478.1831,0.4476,left
312,person,1521.46,533.2047,1548.9364,600.5338,0.4423,left
312,person,1465.1598,435.2904,1486.4061,473.8349,0.4402,left
312,person,1457.1536,473.7223,1486.5508,529.3069,0.4339,left
312,person,1370.9009,348.462,1390.3207,387.5281,0.4184,left
312,person,1094.2423,935.8206,1136.9597,1022.1691,0.4038,left
313,person,661.8177,551.3378,693.8619,620.0184,0.7979,left
313,person,1262.2604,507.5892,1279.8301,561.4741,0.7952,left
313,person,471.8199,654.4426,500.0564,728.374,0.7895,left
313,person,803.0829,747.8149,845.1135,821.6201,0.7821,left
313,person,558.2371,485.7287,591.2217,537.8337,0.7799,left
313,person,632.9348,463.0272,656.8987,514.6086,0.7686,left
313,person,1097.9326,525.5858,1125.104,590.8,0.7672,left
313,person,889.5205,500.78,910.166,554.0594,0.758,left
313,person,1693.849,811.5579,1743.8778,899.4434,0.745,left
313,person,1353.1503,672.6956,1387.3104,742.9206,0.7282,left
313,person,909.019,405.4887,931.7454,452.7061,0.7201,left
313,person,766.7356,331.8378,787.2036,368.6664,0.7093,left
313,person,1481.7166,517.4079,1507.8683,579.4488,0.7091,left
313,person,329.8835,483.3412,350.4721,535.136,0.696,left
313,person,1597.6008,852.6079,1634.7614,925.5004,0.6837,left
313,person,1321.3181,891.9026,1361.1615,988.4515,0.6834,left
313,person,924.271,839.7959,956.9722,931.6769,0.6775,left
313,person,1522.5205,533.9046,1550.6338,599.8088,0.6484,left
313,person,967.1503,372.0529,984.9415,411.3124,0.6284,left
313,person,1151.3889,390.7557,1168.1134,435.0892,0.5821,left
313,person,1432.7197,439.2495,1461.306,492.6447,0.5748,left
313,person,1040.9862,429.1242,1064.5006,477.3311,0.5262,left
314,person,659.4193,551.51,692.5742,619.3638,0.7943,left
314,person,806.0709,750.2158,846.1939,822.5063,0.7874,left
314,person,472.2149,655.9789,499.9422,730.0284,0.7855,left
314,person,1097.6506,525.7944,1123.9091,590.9583,0.7641,left
314,person,1351.2349,672.6464,1387.7362,743.2901,0.7534,left
314,person,632.4374,463.8951,655.4869,515.2765,0.7445,left
314,person,923.1387,840.3598,953.1746,931.4028,0.7425,left
314,person,555.6027,487.2586,589.772,538.8205,0.7368,left
314,person,1258.3092,507.8309,1276.0287,562.2134,0.7364,left
314,person,767.6177,331.7063,786.8628,367.5026,0.7335,left
314,person,1522.7765,535.6416,1553.7916,599.394,0.7312,left
314,person,888.0969,499.3241,910.5612,554.5983,0.7271,left
314,person,907.3636,403.0798,928.7047,452.1953,0.7164,left
314,person,1479.5557,518.6451,1507.9963,579.6865,0.6995,left
314,person,1596.0725,851.5787,1632.186,924.0002,0.6793,left
314,person,1039.8516,429.5907,1063.6375,477.9562,0.6763,left
314,person,1700.7198,811.5356,1744.2462,900.3071,0.6705,left
314,person,1319.2394,891.8514,1359.0907,988.0781,0.6578,left
314,person,964.3805,368.3221,983.2567,412.4781,0.625,left
314,person,1150.778,391.3761,1166.7833,434.5598,0.5982,left
314,person,1430.3004,440.5495,1459.4171,494.1609,0.5925,left
314,person,327.07,482.746,349.926,535.7122,0.5779,left
314,person,1456.2588,472.6252,1485.381,527.3442,0.438,left
315,person,658.7159,552.1725,690.4438,617.5963,0.8159,left
315,person,470.7065,658.6144,499.2427,730.5146,0.7978,left
315,person,1096.6888,526.3409,1123.0359,590.6512,0.7852,left
315,person,806.0279,750.6846,844.636,822.462,0.7745,left
315,person,1350.4246,673.7181,1387.5463,742.9025,0.7507,left
315,person,1525.6487,535.3353,1558.1704,599.8724,0.7399,left
315,person,1255.1652,506.7213,1272.3201,561.6859,0.7359,left
315,person,630.4303,463.3699,654.91,515.898,0.7237,left
315,person,1317.6194,891.4018,1356.8093,989.0684,0.7143,left
315,person,1037.9022,429.9024,1063.1558,478.3073,0.7137,left
315,person,768.3902,332.1974,784.6234,367.5546,0.7073,left
315,person,905.4586,405.0939,927.9311,453.8255,0.7012,left
315,person,884.5952,498.3434,910.5019,556.3622,0.6945,left
315,person,554.9641,485.5644,590.0873,536.7601,0.6942,left
315,person,1477.0516,518.8502,1507.5387,578.9494,0.6939,left
315,person,920.1297,840.2322,952.0763,931.925,0.685,left
315,person,1593.7725,852.8348,1629.8142,924.5318,0.6371,left
315,person,323.4892,482.9505,347.0129,534.4141,0.6003,left
315,person,962.5646,371.3055,981.4855,413.7226,0.5936,left
315,person,1149.9573,391.902,1166.5833,435.0728,0.5886,left
315,person,1706.7697,811.2301,1744.8922,900.0665,0.5762,left
315,person,1429.4602,441.0417,1457.1022,492.6258,0.5352,left
315,person,1455.4436,470.7113,1486.324,527.7664,0.4651,left
315,person,1463.2379,437.3374,1485.7064,480.4163,0.4281,left
316,person,468.6603,661.4072,501.9404,732.356,0.8235,left
316,person,656.6707,551.3848,690.1266,618.6813,0.8122,left
316,person,1348.1664,674.3989,1387.1538,742.9322,0.7991,left
316,person,805.0583,749.0162,846.8416,822.4206,0.7799,left
316,person,320.0858,480.956,344.3753,534.962,0.7712,left
316,person,629.698,462.6352,655.1784,516.8577,0.7692,left
316,person,1251.0896,506.2444,1269.149,561.9376,0.7571,left
316,person,1525.652,539.1072,1558.608,604.6727,0.7457,left
316,person,1094.598,529.287,1120.5455,590.8988,0.7432,left
316,person,1315.2811,891.8173,1354.551,988.3472,0.7306,left
316,person,884.4512,498.9662,909.9575,558.8542,0.7226,left
316,person,918.1027,840.5477,950.0436,931.8928,0.6852,left
316,person,553.944,486.5102,589.0909,540.6316,0.6678,left
316,person,1473.8331,518.7626,1506.5181,579.5251,0.654,left
316,person,1591.6381,850.3354,1627.5304,923.9687,0.6497,left
316,person,766.3729,332.5752,784.7393,368.452,0.5927,left
316,person,1427.5636,438.0468,1457.3864,491.748,0.5877,left
316,person,961.2446,374.2316,978.6795,413.9529,0.5834,left
316,person,1710.3173,811.2252,1745.1498,898.7225,0.5819,left
316,person,1149.0659,391.8604,1166.4946,436.4738,0.5529,left
316,person,903.2358,406.8689,925.4055,453.886,0.5194,left
316,person,1036.1538,429.9272,1062.1289,480.0455,0.508,left
316,person,1461.0264,436.116,1485.1154,486.2133,0.4827,left
316,person,1454.1982,473.3419,1486.8972,528.8522,0.4419,left
317,person,465.7177,662.4714,506.3826,732.8987,0.822,left
317,person,656.3266,552.2953,687.8672,618.2711,0.8008,left
317,person,802.4925,749.1588,847.5943,822.5354,0.783,left
317,person,1247.8011,506.678,1265.6484,562.1388,0.7816,left
317,person,318.3195,480.9545,340.4989,533.3595,0.7793,left
317,person,1344.8848,674.1348,1387.6666,743.4818,0.7745,left
317,person,1522.771,539.0182,1556.458,605.5056,0.7675,left
317,person,915.9033,841.0731,948.0104,931.3503,0.7576,left
317,person,627.9941,463.7666,652.9371,516.8769,0.75,left
317,person,1036.714,431.6227,1060.2456,479.6563,0.7463,left
317,person,1092.5936,527.5287,1120.1578,590.9496,0.743,left
317,person,884.4322,499.671,908.8482,558.8205,0.7356,left
317,person,1312.8195,891.7842,1351.7107,988.0248,0.7094,left
317,person,1472.4873,517.9459,1506.5398,579.499,0.6782,left
317,person,557.334,486.9103,589.8052,539.9751,0.6767,left
317,person,1588.3777,850.6675,1624.4927,923.9973,0.6558,left
317,person,958.6743,372.9971,977.2416,414.989,0.6028,left
317,person,1709.5558,811.01,1747.2704,898.6613,0.5973,left
317,person,1145.5533,390.8962,1166.9884,437.2041,0.5376,left
317,person,764.9911,331.5192,783.4921,368.7458,0.5353,left
317,person,1452.6519,471.252,1485.4698,529.0355,0.5304,left
317,person,1424.6646,440.2807,1454.1218,491.4532,0.5247,left
317,person,1461.4224,436.204,1484.7061,485.6429,0.5054,left
317,person,1363.0537,348.5839,1378.6261,387.6689,0.4405,left
318,person,463.5246,665.9865,510.0393,732.843,0.828,left
318,person,1340.8293,673.6982,1387.3696,742.9849,0.788,left
318,person,315.2686,481.2578,336.6143,532.7004,0.7737,left
318,person,884.6331,500.1154,906.9364,557.6765,0.7689,left
318,person,802.0305,748.1845,848.1533,820.5687,0.7638,left
318,person,655.7388,551.7554,685.6445,618.438,0.7628,left
318,person,625.9443,464.5279,651.7076,516.4144,0.7481,left
318,person,1520.8807,541.2241,1556.9313,604.371,0.7366,left
318,person,1468.9518,519.0391,1505.2689,579.1958,0.7296,left
318,person,1309.8103,891.4858,1349.1564,986.0034,0.7262,left
318,person,561.0895,487.382,588.0718,540.7997,0.723,left
318,person,1243.4921,505.7433,1262.5291,562.5048,0.7137,left
318,person,1584.8752,850.7921,1621.7161,923.9514,0.6958,left
318,person,1090.6202,529.9213,1118.1465,591.2789,0.6661,left
318,person,912.8828,840.6389,944.8602,931.8798,0.6586,left
318,person,1030.9761,431.7874,1059.7841,479.4594,0.6389,left
318,person,1708.3469,812.0537,1748.4565,898.4919,0.6174,left
318,person,1449.3647,471.0985,1484.6875,528.0984,0.573,left
318,person,897.9142,404.8799,920.939,453.175,0.5416,left
318,person,1424.9546,438.3154,1452.6406,492.0966,0.5396,left
318,person,957.2915,372.5918,975.7515,415.4232,0.5321,left
318,person,1461.46,436.165,1484.3318,487.632,0.522,left
318,person,1142.1512,391.3954,1166.323,436.6087,0.52,left
318,person,764.4291,332.2787,781.8626,369.0806,0.4667,left
319,person,461.0539,668.1954,510.9741,733.0452,0.843,left
319,person,1341.0016,674.2495,1385.6951,742.1862,0.8356,left
319,person,656.4029,552.8648,684.459,617.5161,0.8113,left
319,person,883.3374,501.6688,906.1882,557.639,0.7976,left
319,person,804.6755,746.0605,849.2499,817.4361,0.789,left
319,person,1307.8086,890.5172,1345.536,985.5202,0.7809,left
319,person,560.5334,489.8046,586.1122,541.756,0.7628,left
319,person,310.7404,480.3099,331.8578,531.4474,0.749,left
319,person,910.2277,840.7057,941.263,932.2094,0.7481,left
319,person,623.4476,465.7205,649.7361,516.9672,0.741,left
319,person,1582.2686,851.2468,1618.3081,924.2333,0.735,left
319,person,1034.1055,430.8104,1058.7826,479.7609,0.7298,left
319,person,1088.3917,531.0359,1118.7368,593.7845,0.7234,left
319,person,1466.4525,520.1305,1503.9609,578.2696,0.7142,left
319,person,1423.7012,438.0313,1449.6143,491.2222,0.6756,left
319,person,896.9654,405.6011,920.2509,454.0688,0.6661,left
319,person,1704.4127,812.33,1751.0427,898.0382,0.6399,left
319,person,1520.5222,541.181,1559.2285,604.4667,0.6057,left
319,person,1460.9152,436.5237,1484.045,490.9974,0.57,left
319,person,1137.8854,392.0738,1165.0784,436.8195,0.5561,left
319,person,1446.4446,471.2316,1482.6427,526.3453,0.4577,left
320,person,458.2947,666.7072,508.7399,732.8438,0.8454,left
320,person,1341.7357,673.3065,1385.3804,742.121,0.8304,left
320,person,655.624,550.9076,684.3947,618.4135,0.8119,left
320,person,556.5083,489.7825,586.8022,542.4492,0.8026,left
320,person,809.2956,745.9424,848.6786,815.7089,0.7797,left
320,person,882.6288,502.1725,904.2997,557.2239,0.7796,left
320,person,1086.5525,531.3817,1119.105,590.2053,0.7606,left
320,person,1033.9585,430.6447,1057.1254,480.0547,0.7489,left
320,person,1304.6472,890.4175,1343.3726,986.9756,0.7425,left
320,person,620.4003,466.2613,648.8796,518.1968,0.7343,left
320,person,1464.35,520.5392,1502.0133,577.7315,0.7329,left
320,person,1702.2902,812.6909,1752.5164,897.0249,0.7259,left
320,person,1579.6187,850.409,1616.1028,924.2745,0.7123,left
320,person,1232.3464,509.0852,1254.4586,564.4408,0.7012,left
320,person,1421.481,438.5459,1449.0314,491.1129,0.6993,left
320,person,306.6591,477.4441,330.097,531.4969,0.6949,left
320,person,906.9421,841.0441,938.3236,931.8608,0.6905,left
320,person,1135.4645,391.8795,1163.5168,436.6066,0.6338,left
320,person,893.6518,404.3176,916.8157,453.1967,0.5965,left
320,person,1458.715,436.2692,1483.5217,488.3773,0.5452,left
320,person,1521.2634,539.799,1557.1385,603.7386,0.5241,left
320,person,1445.5387,471.0467,1481.8752,527.0718,0.5202,left
321,person,1346.5109,673.3294,1385.2574,741.5323,0.8489,left
321,person,656.3661,552.4897,680.0753,618.3782,0.8444,left
321,person,457.416,666.6835,508.0831,732.503,0.8426,left
321,person,810.7356,745.4927,848.4291,814.7227,0.7818,left
321,person,302.8028,477.8027,325.4005,529.8582,0.7691,left
321,person,1302.3032,890.6715,1339.9758,987.5892,0.7641,left
321,person,1227.9316,511.3556,1250.2125,565.1005,0.7601,left
321,person,1032.884,431.4254,1056.9774,480.7184,0.7543,left
321,person,879.5587,500.0846,903.8185,558.1044,0.7533,left
321,person,1083.1532,530.7279,1122.3578,591.7906,0.7467,left
321,person,552.5268,490.334,588.2435,543.6342,0.7448,left
321,person,618.2482,465.9429,646.8937,518.8455,0.7418,left
321,person,1463.3291,518.5688,1497.3743,577.4537,0.7103,left
321,person,891.7685,405.5053,913.5079,453.6933,0.6941,left
321,person,904.1876,840.72,935.655,932.4969,0.6843,left
321,person,1698.8163,812.7747,1754.2313,896.5042,0.6814,left
321,person,1575.6086,850.0974,1612.6208,924.0083,0.6773,left
321,person,1420.0482,438.0417,1446.8702,490.4271,0.6511,left
321,person,1447.1493,471.7154,1481.1234,523.3213,0.5709,left
321,person,1524.0135,539.1443,1560.2172,604.2493,0.5029,left
321,person,1135.7106,391.4478,1162.2037,436.7325,0.4974,left
321,person,1458.9768,438.3461,1483.1636,486.0644,0.4783,left
322,person,1350.0902,672.5761,1382.1483,740.2404,0.8628,left
322,person,455.9366,664.9182,506.1808,732.0487,0.8443,left
322,person,655.6156,551.479,678.4265,617.763,0.8185,left
322,person,548.7327,488.9019,588.9421,540.0039,0.8014,left
322,person,807.6713,747.5402,850.3739,815.033,0.7973,left
322,person,1030.4989,430.6251,1056.0253,481.1788,0.7761,left
322,person,1225.9608,512.5424,1245.8175,564.5026,0.7751,left
322,person,1298.0179,890.6677,1338.1016,988.06,0.7593,left
322,person,615.9142,466.2756,643.7785,519.9402,0.7457,left
322,person,1081.1915,528.9954,1122.5265,592.1023,0.7432,left
322,person,296.367,477.7403,322.1013,529.7405,0.739,left
322,person,1695.2363,812.3291,1755.5494,895.7351,0.713,left
322,person,874.9994,499.1303,903.8334,558.2141,0.7079,left
322,person,889.8376,405.5766,912.0066,455.5655,0.7075,left
322,person,901.1212,840.4268,933.2992,932.4944,0.7004,left
322,person,1573.1576,850.1344,1609.0953,923.0939,0.6892,left
322,person,1417.4161,438.1183,1443.6753,491.6811,0.6547,left
322,person,1525.1869,539.7918,1563.8492,603.1454,0.639,left
322,person,1463.6135,517.8801,1492.2616,576.3162,0.6304,left
322,person,1446.9525,472.0998,1479.0795,527.405,0.5516,left
322,person,1132.8387,392.3032,1160.4965,436.9784,0.5166,left
322,person,1458.2985,438.0723,1482.4548,488.1167,0.4285,left
323,person,1352.8344,672.3309,1380.9489,740.2457,0.8674,left
323,person,455.8693,665.0295,508.7384,730.382,0.8312,left
323,person,653.298,551.8779,678.6639,618.934,0.8227,left
323,person,805.1851,746.6721,850.4265,814.136,0.802,left
323,person,1028.3636,431.9726,1054.5411,482.9317,0.7769,left
323,person,548.9726,488.3362,590.268,542.0675,0.7721,left
323,person,898.918,840.7383,929.4278,932.5785,0.7608,left
323,person,1295.2435,890.1742,1334.2992,987.3369,0.7593,left
323,person,1220.7383,512.6164,1242.5374,564.6117,0.7477,left
323,person,1693.4553,811.7255,1754.4445,895.3065,0.7279,left
323,person,1081.827,529.7797,1119.9745,590.5523,0.7164,left
323,person,1524.2156,539.6901,1560.3644,601.6445,0.7123,left
323,person,613.2706,466.6424,640.8488,518.678,0.7013,left
323,person,872.0418,498.4554,902.7523,560.1384,0.6977,left
323,person,1415.1458,439.0019,1441.7195,492.5655,0.6897,left
323,person,888.6462,406.2918,908.9284,456.9492,0.6721,left
323,person,1569.8413,849.0807,1605.7615,922.39,0.6529,left
323,person,292.6831,477.2054,315.3874,530.5472,0.6401,left
323,person,1463.4724,519.1877,1489.7338,575.4163,0.5868,left
323,person,1456.6663,437.1135,1480.9471,490.0349,0.475,left
324,person,1351.9178,671.6783,1379.8861,740.1038,0.8566,left
324,person,457.1313,664.3632,511.7798,730.1455,0.8471,left
324,person,803.8533,745.8298,853.5842,813.1161,0.8375,left
324,person,649.5571,552.6731,676.0613,620.2921,0.7932,left
