frame,x1,y1,x2,y2,confidence
323,888.6462,406.2918,908.9284,456.9492,0.6721
323,548.9726,488.3362,590.268,542.0675,0.7721
323,898.918,840.7383,929.4278,932.5785,0.7608
323,1295.2435,890.1742,1334.2992,987.3369,0.7593
323,1220.7383,512.6164,1242.5374,564.6117,0.7477
324,1565.5649,848.033,1602.4329,921.9853,0.6462
324,615.0193,467.5464,638.3622,519.1835,0.6439
324,1411.2411,440.5117,1442.1871,494.1869,0.6908
324,1351.9178,671.6783,1379.8861,740.1038,0.8566
324,457.1313,664.3632,511.7798,730.1455,0.8471
324,803.8533,745.8298,853.5842,813.1161,0.8375
324,1027.9601,430.6425,1054.6667,483.4211,0.7661
324,549.5667,487.3668,587.8636,540.85,0.7674
324,872.2026,499.214,901.7562,559.2396,0.7446
324,1291.5422,889.6505,1331.6976,987.5295,0.7442
324,894.744,841.2784,925.7986,931.5919,0.7617
324,1521.3336,538.7722,1558.667,599.8328,0.7461
324,1693.0829,811.5958,1753.2125,895.2599,0.7371
324,1218.4995,512.597,1238.1584,562.2606,0.7081
324,1083.7108,530.4584,1118.1903,589.8273,0.4699
324,1449.8728,475.5804,1474.4397,533.3238,0.4045
324,885.3294,407.6035,906.4363,456.6258,0.7034
324,1455.1484,436.8993,1479.507,483.9671,0.4904
324,1461.6461,514.5006,1485.9069,574.4825,0.615
324,752.5406,334.0166,769.4446,370.9276,0.5782
324,288.3222,478.6653,308.5134,529.5416,0.7675
324,649.5571,552.6731,676.0613,620.2921,0.7932
324,1133.6655,393.4603,1156.1426,437.3936,0.6364
325,869.348,498.7802,902.0089,561.4283,0.7006
325,1026.9515,432.1977,1052.8068,484.299,0.7572
325,1692.4622,811.4533,1751.0962,895.5174,0.6965
325,613.7781,468.9096,637.8458,525.1627,0.449
325,1452.7373,438.2466,1478.0138,480.4516,0.4281
325,803.332,746.2969,857.2932,813.0139,0.8405
325,464.9947,662.8325,514.0565,730.8343,0.8579
325,646.2228,552.6719,675.8423,619.2241,0.784
325,1350.0657,669.6245,1379.2384,741.5908,0.8139
325,553.367,489.8747,584.8894,541.1984,0.6828
325,890.0505,841.0604,923.6113,931.6396,0.6856
325,1135.0555,392.4679,1154.558,436.6919,0.6697
325,1560.9438,848.7882,1598.1948,922.5352,0.7223
325,1215.2146,509.1974,1234.8621,564.3524,0.7397
325,1406.6171,444.3976,1440.326,494.768,0.7153
325,1288.9799,889.3898,1328.1776,984.3303,0.7033
325,1518.0201,537.4644,1555.8131,598.1622,0.7016
325,1085.0946,529.8706,1118.6862,589.5853,0.7176
325,283.4954,477.6027,303.0717,529.624,0.7531
325,822.9152,402.4034,837.4115,412.1162,0.5877
325,880.3839,407.9586,902.4247,456.7593,0.6539
325,750.5514,333.262,766.8278,373.1537,0.6059
325,939.9002,372.7707,961.4406,415.3211,0.5883
325,1456.7664,516.4187,1480.7864,575.4078,0.4716
326,807.2576,746.606,858.748,811.3301,0.7935
326,1513.7726,535.6257,1551.7582,597.5479,0.7186
326,1558.0464,848.6038,1594.1475,921.7738,0.7245
326,1135.2162,394.0585,1153.1907,436.0679,0.7027
326,643.0469,554.2977,674.0717,619.5004,0.7722
326,557.4421,489.432,585.8336,541.2809,0.7464
326,1025.9905,432.4453,1050.8613,484.4751,0.7453
326,469.0194,661.6236,516.0502,731.7839,0.8553
326,1348.4471,669.538,1377.8698,742.0507,0.8118
326,940.7087,372.2791,959.3456,417.0727,0.5526
326,747.9249,334.1301,764.6571,372.8033,0.5752
326,613.2966,467.3947,636.8582,523.5594,0.4482
326,1452.2301,514.8956,1478.4127,574.5524,0.4945
326,886.9329,840.8225,919.7945,931.7197,0.6011
326,1404.3259,447.0049,1437.3413,495.9424,0.6723
326,878.869,407.5738,900.6021,457.0081,0.6886
326,1286.0867,889.0234,1325.7753,984.9699,0.6863
326,1212.3126,508.2957,1231.9255,565.5756,0.7179
326,1085.6049,527.6499,1115.348,587.5898,0.7249
326,869.2852,500.0285,901.3569,561.4902,0.7304
327,1401.033,447.0711,1435.7319,497.9625,0.6944
327,1555.3081,847.7679,1591.5062,920.7195,0.7107
327,1207.8885,509.3468,1228.1294,566.0206,0.6552
327,609.5008,466.6996,633.3942,520.1509,0.6093
327,883.5531,841.897,915.5999,931.3627,0.6052
327,1345.8938,671.2801,1375.6239,741.274,0.8342
327,472.0922,659.3411,516.7864,731.6853,0.8408
327,1132.0305,392.3934,1152.6289,437.9365,0.6934
327,876.824,408.3667,898.6425,456.7903,0.6928
327,818.4681,746.8597,862.7661,811.1177,0.6917
327,272.0414,478.4737,291.0098,529.7377,0.7235
327,870.8859,501.3683,900.3627,560.6104,0.7217
327,1509.2133,534.6024,1548.4464,596.6215,0.7178
327,639.9774,554.7391,673.7604,620.2297,0.7708
327,1027.3497,432.8589,1048.3907,485.4968,0.7415
327,561.4114,490.113,585.3112,540.4514,0.7371
327,1085.6943,526.458,1114.9443,586.4553,0.7342
327,1712.4984,810.006,1747.3965,874.6793,0.4132
327,746.7219,333.7124,763.2455,370.0186,0.4655
327,1449.281,520.4903,1475.3582,575.7729,0.5035
327,938.0793,374.2609,957.601,418.2312,0.6045
327,1283.5162,888.2012,1322.3789,983.7596,0.7258
328,1550.907,847.5912,1587.8687,919.8069,0.7063
328,1279.7428,887.8266,1318.623,984.0134,0.6916
328,1129.6989,389.2599,1151.4956,436.9219,0.6894
328,1208.2695,509.4904,1225.8048,564.9699,0.7313
328,267.2737,476.4109,285.9301,529.0044,0.7452
328,871.5888,501.4096,899.6702,561.2611,0.7487
328,561.4299,490.1646,585.4519,541.4838,0.7488
328,826.6401,747.0447,864.3992,810.1329,0.5943
328,873.6242,406.2653,896.2304,457.2473,0.5945
328,743.9044,332.777,760.7263,374.6537,0.6034
328,1398.0505,447.0588,1432.0455,493.5434,0.6161
328,937.099,375.0519,956.4686,417.1402,0.635
328,606.3688,466.5794,632.4326,519.6228,0.7536
328,1343.3651,672.1901,1375.9381,741.6735,0.8263
328,637.7765,554.1583,672.9516,619.8694,0.8091
328,470.2029,658.0239,517.1816,731.5381,0.8586
328,1704.9094,808.2502,1746.5941,889.7765,0.4271
328,1440.2465,477.4075,1464.8273,527.7458,0.4369
328,1445.0731,519.9231,1471.8171,575.7135,0.5018
328,1503.1158,532.9596,1544.8002,593.179,0.7392
328,1025.8998,432.986,1046.1479,484.4459,0.6606
328,880.2479,841.1113,912.0648,932.0206,0.6505
328,1086.0546,526.757,1109.6595,587.2918,0.6595
329,1022.5001,433.606,1046.3031,484.197,0.7014
329,1393.5745,447.0469,1429.0889,492.8492,0.6984
329,1547.3157,847.1052,1584.1199,919.398,0.6908
329,877.0864,840.2979,910.3505,932.055,0.6309
329,1706.4486,807.215,1745.4343,890.105,0.6303
329,1328.6638,350.954,1343.973,387.6588,0.6173
329,1442.1617,521.0261,1469.4514,575.7389,0.5883
329,871.0314,408.6779,891.8022,457.0567,0.5601
329,469.3893,653.1939,514.5726,729.6531,0.8502
329,557.8457,489.2485,585.3674,541.4488,0.7865
329,634.0434,555.1816,671.1155,620.8244,0.8035
329,1204.5323,509.1632,1223.0981,564.1501,0.7753
329,1339.7003,672.2216,1376.9451,742.0256,0.8252
329,605.0296,466.2626,632.2612,519.8268,0.7386
329,262.1024,473.6586,281.2606,528.6482,0.7364
329,1126.3759,391.157,1150.3998,437.2011,0.7333
329,1086.6058,952.7943,1129.7568,1023.7813,0.411
329,741.4958,334.5687,758.5908,376.2296,0.5564
329,827.679,743.8374,867.8377,811.2451,0.7542
329,1276.6501,887.3077,1315.6674,983.1795,0.7481
329,1084.0449,527.9292,1109.29,586.8011,0.7437
329,933.7645,376.1053,952.5493,417.1827,0.4648
329,1436.8813,481.1077,1463.0619,529.266,0.4412
329,1045.6542,936.0507,1087.9537,1020.4656,0.4197
329,871.1585,501.8457,898.9345,559.819,0.7616
329,1494.3453,529.0285,1538.9711,587.2759,0.7561
330,1200.6716,512.1661,1220.7352,563.789,0.7623
330,1083.1608,525.9299,1107.9106,587.2407,0.7583
330,256.14,473.298,275.2902,529.1269,0.7315
330,1018.2947,433.7572,1044.2019,485.0062,0.7254
330,867.485,499.6037,899.0678,561.7122,0.7188
330,1494.0696,528.9603,1534.6282,583.6048,0.7184
330,556.2245,488.6069,585.4439,543.3922,0.764
330,1273.2172,886.3713,1312.6079,983.2828,0.7638
330,1437.0004,520.171,1465.8274,575.4853,0.6036
330,739.3109,335.2249,755.9595,374.4052,0.5684
330,1435.8292,480.6686,1464.8698,531.6788,0.4644
330,1042.4321,936.3105,1084.5588,1020.2875,0.4055
330,468.4623,652.3471,513.7165,727.4099,0.8551
330,931.036,372.5342,953.0592,417.6061,0.4709
330,1445.3197,441.0909,1468.2781,490.9918,0.5848
330,874.7269,840.1661,904.9114,931.8693,0.6944
330,1123.856,391.1453,1149.2003,437.376,0.6654
330,868.5688,406.6061,890.0663,456.2572,0.676
330,1336.1262,672.5961,1375.8724,741.6083,0.8204
330,632.0555,555.0624,668.4684,621.8348,0.7812
330,1704.5237,806.0043,1744.5439,888.3234,0.6616
330,1391.434,447.6067,1426.8759,492.7094,0.6571
330,1543.9585,847.3544,1579.9819,919.1431,0.6799
330,825.4709,740.586,869.3372,811.131,0.7165
330,603.0383,466.6877,629.7499,519.6796,0.7008
331,1433.0519,518.83,1463.5093,575.6295,0.6078
331,629.1672,554.6973,664.6728,621.7288,0.759
331,824.699,737.9169,871.5279,808.3273,0.7191
331,737.5884,334.4339,754.3415,375.674,0.6029
331,1443.4958,444.307,1465.8135,487.6942,0.4889
331,869.452,840.9886,901.6932,931.815,0.6094
331,1269.6812,886.4951,1308.3606,983.5139,0.7734
331,1196.3855,512.0208,1218.4709,564.4369,0.7773
331,552.9651,488.6756,585.7557,543.7451,0.7999
331,1703.083,804.4754,1744.9292,890.649,0.6713
331,864.7608,407.5876,887.8171,456.5569,0.6935
331,1015.6354,432.2767,1043.0435,484.0107,0.7002
331,1540.1188,847.2979,1576.3956,918.3369,0.7032
331,1390.5183,448.5948,1426.166,493.4398,0.6246
331,1493.7949,526.0049,1528.6091,583.4874,0.6331
331,869.0173,500.0121,896.965,561.4404,0.6399
331,1121.9095,392.6464,1147.2297,436.302,0.6485
331,468.0024,652.5722,512.0303,724.2684,0.8671
331,1335.0023,672.9443,1373.5936,739.8937,0.8328
331,600.6766,467.3282,627.5475,520.9889,0.7112
331,250.6882,475.8648,267.935,527.0906,0.7092
331,1078.6333,529.4786,1105.9885,588.1547,0.7608
332,1699.2198,803.4545,1744.964,891.2514,0.7237
332,602.428,467.3727,625.3301,519.6762,0.7434
332,863.0394,408.523,885.9078,458.2984,0.7046
332,863.8812,501.4499,896.6039,559.5714,0.7747
332,468.6268,651.4753,511.4736,724.5958,0.8478
332,553.9531,490.726,585.4325,541.7386,0.8093
332,1327.682,672.4096,1373.4375,739.4962,0.8036
332,628.9964,555.7407,660.4726,620.3934,0.7786
332,1122.2228,392.5213,1144.2837,437.7681,0.5656
332,865.3068,840.1115,897.5341,931.2845,0.5767
332,734.1851,335.7343,750.5563,375.7128,0.612
332,1534.988,846.5125,1570.9567,916.3852,0.6418
332,1011.5779,431.9748,1042.7479,484.0128,0.7709
332,1192.566,511.1994,1215.5758,565.0453,0.7688
332,824.9509,735.9999,874.5388,801.2386,0.7553
332,1074.3826,528.6522,1106.3037,587.7798,0.7485
332,1485.5253,526.1983,1522.3832,584.7115,0.6527
332,244.0798,474.3882,262.6759,527.3276,0.6579
332,1265.9408,886.4229,1304.965,984.0324,0.6999
332,1391.7321,447.2472,1424.8224,495.7832,0.5404
333,554.5551,490.0679,585.4638,542.1378,0.6616
333,1262.231,885.8323,1302.2617,984.7856,0.6751
333,1531.087,846.622,1567.1848,917.731,0.6442
333,861.1664,502.1556,896.6995,560.1797,0.7292
333,1328.1208,673.2992,1372.9623,738.9656,0.8226
333,1695.4801,803.2024,1744.5875,890.5067,0.7763
333,1482.7434,525.9247,1518.1479,584.927,0.7892
333,472.3675,652.3015,511.0595,724.546,0.8161
333,627.341,554.0143,656.1342,619.6426,0.7237
333,1012.7637,433.0679,1040.9183,482.7795,0.7086
333,860.2429,410.3646,883.8115,459.0682,0.693
333,238.1582,473.1314,258.1606,527.1343,0.6821
333,1425.4933,486.6541,1458.9446,573.44,0.6123
333,1390.8562,448.2716,1423.3619,495.2885,0.5715
333,1121.1658,395.2892,1140.561,438.2979,0.5448
333,731.5655,335.6674,748.6126,374.9754,0.4879
333,602.9414,468.5111,623.0636,520.1237,0.7414
333,830.4996,735.549,875.8393,799.1921,0.7412
333,1187.424,511.1489,1214.427,565.3745,0.735
333,861.957,839.7269,893.0915,932.1754,0.6361
333,1071.056,530.0847,1106.6931,587.9575,0.7693
334,859.4561,409.8444,880.8439,458.3741,0.6765
334,1183.9429,511.6451,1211.4032,564.8607,0.7726
334,556.7117,489.4454,584.9658,544.9543,0.6811
334,1693.838,803.1665,1744.2583,889.7494,0.7368
334,1011.6558,436.6251,1040.8618,485.3051,0.7266
334,601.1103,469.3737,622.6547,520.5749,0.7208
334,1477.1039,525.9824,1511.2,583.839,0.7406
334,1389.6174,448.9013,1421.7155,496.8756,0.5831
334,1118.6617,391.7802,1140.5728,437.2495,0.5501
334,728.9332,337.1053,746.0819,376.6405,0.5886
334,1421.9253,491.3472,1454.84,568.8217,0.586
334,1330.5892,671.6443,1372.9141,739.0099,0.8047
334,837.4704,734.5181,876.3598,800.4423,0.663
334,1258.3542,885.3126,1298.5543,984.897,0.6635
334,229.4794,473.411,250.7652,526.6508,0.6198
334,478.0392,651.7216,510.0492,724.3895,0.8018
334,1068.7476,528.7599,1105.0181,587.8204,0.7929
334,1526.4531,845.5391,1563.8668,915.8428,0.6441
334,857.579,840.6167,889.4599,931.7476,0.6353
334,625.8594,552.7675,651.8983,619.491,0.6655
334,862.5802,502.0564,893.5496,561.0403,0.7146
335,921.456,375.3573,939.2434,421.2053,0.4896
335,1433.1984,443.3986,1462.4656,496.3463,0.4684
335,1065.3163,527.2436,1104.5221,586.4897,0.7652
335,1468.4974,522.2075,1502.1694,579.9744,0.6504
335,863.2242,503.4637,891.6686,560.1758,0.7429
335,626.7175,553.487,648.7285,620.1351,0.7581
335,1416.6981,492.6858,1452.6476,562.8683,0.4009
335,856.421,409.5183,877.9899,459.0406,0.6461
335,1179.7802,510.3628,1209.3213,565.6782,0.7614
335,482.2956,651.4367,510.2331,723.9298,0.8056
335,853.5701,839.359,886.5699,932.3759,0.639
335,1335.2794,670.4856,1370.2273,738.5926,0.8066
335,1013.8017,436.3645,1039.8469,485.8447,0.7108
335,846.8055,730.5394,877.4072,799.5289,0.6886
335,599.8544,469.0165,620.0272,521.0248,0.7268
335,561.4493,489.9888,581.7488,544.7463,0.734
335,1522.9088,845.3392,1558.9297,915.9959,0.6304
335,1119.9397,394.0923,1138.3756,436.2427,0.572
335,222.7643,469.5037,247.2176,523.2599,0.6788
335,1692.1561,802.0657,1747.7012,887.3584,0.7172
335,1254.7551,884.8049,1294.1012,980.9823,0.6319
335,1389.4871,449.0771,1420.8163,497.2653,0.4322
335,726.213,336.925,743.3676,377.434,0.6415
336,598.7629,469.1873,619.1102,521.207,0.76
336,1337.947,667.933,1369.0922,735.9099,0.7864
336,1251.911,884.7554,1290.5837,979.199,0.7978
336,480.8542,648.9498,511.8989,723.8513,0.8361
336,1176.512,509.7045,1205.8019,565.3422,0.7873
336,1303.6622,349.1686,1318.4011,384.8099,0.5954
336,919.3187,375.5045,936.542,421.6662,0.5971
336,1518.0664,844.5813,1554.8955,914.7242,0.5792
336,1427.947,443.1845,1461.9321,494.5564,0.5403
336,1064.9316,529.1715,1104.0305,585.7244,0.7415
336,216.1635,468.6279,240.279,523.3131,0.7551
336,625.4685,553.7097,646.3511,618.7908,0.6787
336,1455.6854,522.6595,1494.0853,578.7408,0.7321
336,1014.3698,435.6611,1038.9716,485.691,0.7038
336,1696.734,802.1444,1749.7233,886.9918,0.7061
336,866.3845,504.1823,890.0378,560.5552,0.6914
336,846.2371,727.0267,878.915,798.1384,0.6999
336,854.9211,409.0485,877.1239,458.3135,0.4806
336,1405.7816,512.2103,1438.1433,564.3806,0.5343
336,1120.2024,396.538,1136.976,435.4308,0.6018
336,850.0981,838.9931,881.241,931.9752,0.6088
336,562.3234,490.0177,580.1089,545.311,0.6884
336,1059.0594,949.8906,1102.3643,1022.3051,0.4184
336,722.1124,336.7312,740.3521,375.4704,0.649
337,1512.4312,843.7238,1549.057,915.7304,0.6699
337,867.5971,504.8564,888.776,560.3406,0.6842
337,845.137,839.5316,877.316,931.3396,0.6123
337,1700.8591,802.6789,1752.5754,885.9988,0.4858
337,918.1079,375.6089,934.1406,420.7649,0.6168
337,1387.2953,447.5165,1420.0858,495.211,0.4174
337,1394.7083,512.0037,1437.1997,564.9448,0.4667
337,1429.1558,444.2949,1462.3043,495.7206,0.572
337,1119.4396,392.6111,1134.3414,434.426,0.4922
337,476.8846,646.9421,512.7819,722.2117,0.8394
337,1014.4285,434.8901,1038.0708,485.1621,0.6764
337,719.0264,335.7976,738.4671,375.6197,0.6733
337,1246.6388,884.1912,1287.5811,982.8148,0.7002
337,1448.1528,523.3085,1485.4149,578.5137,0.7215
337,844.5983,726.952,881.4728,795.7877,0.7039
337,594.792,467.8855,618.2106,522.1476,0.7035
337,1170.9832,510.3857,1203.0933,564.9426,0.7917
337,560.3027,489.3602,580.9572,545.0045,0.7601
337,1338.5061,667.8428,1366.567,736.5758,0.7976
337,210.8411,470.0596,233.3443,523.6349,0.7231
337,625.2006,552.9965,645.0355,620.8043,0.7547
337,1069.166,528.5803,1106.8195,585.055,0.7482
338,1703.3743,799.2757,1751.8225,884.994,0.6967
338,847.4652,407.9727,872.1806,458.8846,0.7033
338,620.6594,552.2299,643.7758,622.138,0.7699
338,842.8555,724.1096,885.8831,795.2113,0.7559
338,1440.2703,523.3964,1476.1514,578.6334,0.714
338,1241.9913,883.4451,1282.6774,982.3319,0.7195
338,593.1008,466.4234,616.695,520.078,0.7211
338,1508.7404,842.3342,1545.3193,912.4805,0.6257
338,205.24,471.2875,226.1709,523.0315,0.6862
338,716.0718,336.4165,735.0216,377.2544,0.6524
338,1390.3188,509.9019,1424.0494,564.6138,0.4488
338,912.8258,373.5657,932.2207,420.2789,0.5353
338,1167.4486,510.2642,1199.5067,564.6006,0.7526
338,864.1928,499.3436,888.2847,560.5712,0.7298
338,1427.1458,446.776,1459.7944,494.8309,0.4974
338,1115.0118,391.8515,1134.1738,437.5947,0.5708
338,840.5676,838.9054,872.7931,930.7974,0.596
338,473.9824,645.2584,513.4721,720.3995,0.8498
338,1337.3472,666.2848,1365.8867,736.8253,0.7747
338,556.2487,487.5348,583.2648,545.0179,0.7734
338,1012.463,434.3266,1036.7754,486.1722,0.7244
338,1071.8031,528.1114,1106.135,585.3322,0.7813
338,1385.4272,447.0255,1418.7795,494.4558,0.4418
339,908.8678,374.468,929.2861,421.6939,0.5941
339,1236.9519,882.6151,1277.9576,979.8615,0.7115
339,836.2324,839.2216,868.1733,931.8109,0.6001
339,1008.3484,434.8809,1033.9663,486.7926,0.7603
339,860.2111,498.9193,887.4539,559.0433,0.728
339,1436.7874,522.9238,1468.3405,576.4739,0.6562
339,472.2527,642.7055,517.6946,718.8217,0.8516
339,197.4785,470.4414,217.6743,521.5474,0.6694
339,1071.7262,529.0651,1104.7168,584.9249,0.7938
339,590.9438,465.6596,615.0894,522.1628,0.6465
339,842.8367,722.4443,893.0082,791.617,0.7842
339,1700.4672,798.3448,1748.4745,882.2017,0.689
339,552.394,486.9674,581.5377,543.8429,0.7673
339,616.4133,552.0121,645.0466,620.8238,0.7844
339,1384.6023,512.0599,1416.827,564.5825,0.5721
339,713.5745,335.6476,733.6035,378.809,0.5275
339,1113.7113,389.829,1131.6458,438.0272,0.4989
339,1290.0184,349.1264,1309.4935,385.4748,0.4461
339,1425.9087,446.3393,1459.2178,494.7654,0.4181
339,1335.6204,665.192,1364.8821,735.9996,0.7796
339,1163.3392,510.2678,1196.714,565.2239,0.7757
339,843.6564,408.1297,867.9578,458.6505,0.7081
339,1504.2865,842.6497,1540.5668,913.8474,0.6287
340,1697.2947,796.6605,1747.9871,881.743,0.7429
340,1006.2609,432.1815,1033.9995,487.5847,0.7285
340,831.8412,839.1178,863.2299,930.9869,0.5654
340,610.3637,552.9868,643.8101,619.591,0.7914
340,1111.5631,391.2962,1128.9679,436.7972,0.4432
340,470.9619,642.6548,517.5771,717.426,0.8535
340,1333.4974,665.244,1362.235,735.6647,0.7891
340,857.2051,498.1858,886.424,558.438,0.653
340,189.5786,471.4156,210.8928,523.3939,0.7284
340,840.4748,408.6188,864.9875,458.1975,0.6931
340,549.8593,486.6335,581.8246,543.0531,0.7606
340,1162.8018,509.9213,1193.4166,564.16,0.7638
340,1379.8107,513.1494,1407.9692,561.7444,0.4555
340,906.2443,375.9624,926.4414,421.316,0.5226
340,843.4876,719.9344,893.4615,784.0128,0.7684
340,1064.8348,523.1982,1104.4377,584.5707,0.7439
340,1232.7815,881.9706,1275.6138,975.9193,0.6527
340,1500.2693,840.475,1534.7345,911.6851,0.6327
340,587.1078,463.9181,613.3799,521.5881,0.5968
340,1429.6819,522.7894,1464.3181,576.1804,0.583
341,1695.0498,795.7745,1745.8528,881.5452,0.7792
341,605.7147,555.4187,642.6923,619.4888,0.7963
341,1331.427,666.3099,1361.9327,735.5538,0.7979
341,1107.9508,391.4108,1128.396,436.5619,0.4799
341,854.8017,497.3748,886.372,558.0889,0.727
341,1158.91,507.9487,1189.9958,564.778,0.7226
341,1064.3322,523.0449,1103.9316,582.7211,0.7539
341,472.0838,641.5137,514.1093,712.7186,0.8386
341,837.223,409.574,862.2327,456.0374,0.7211
341,1228.4283,881.6523,1269.7421,976.0179,0.6934
341,585.3646,464.4632,611.7356,520.8502,0.5717
341,1495.3082,839.9474,1530.281,912.4221,0.6526
341,548.6381,485.5327,582.1302,541.0849,0.7003
341,1003.9761,431.9535,1033.8241,487.1526,0.7155
341,1420.6924,522.6315,1459.6926,574.0203,0.6353
341,851.7136,720.3201,893.508,784.603,0.6469
341,827.1793,838.9861,859.3872,931.3713,0.6389
341,1384.652,449.4094,1411.0837,495.4417,0.4689
341,902.3279,375.5548,923.6075,420.0509,0.4009
341,1280.3441,349.3615,1300.3132,385.6678,0.454
341,1373.1473,509.7152,1404.9023,561.7341,0.4662
342,1225.7721,881.6664,1267.3777,976.8004,0.7259
342,859.9232,719.5204,895.3152,785.6607,0.705
342,1383.9109,449.6875,1409.0713,494.4715,0.5013
342,168.7027,467.8458,192.4067,522.9443,0.6908
342,1414.9493,520.1001,1456.2316,571.9618,0.6791
342,1492.1908,839.8491,1527.2542,912.174,0.6791
342,1160.8158,507.2628,1187.3024,564.035,0.7342
342,471.2542,640.6972,509.2802,712.6518,0.7985
342,1064.2206,520.4536,1104.1753,578.6635,0.7533
342,1696.4337,795.8295,1748.3588,881.9315,0.7539
342,852.26,495.8654,885.954,555.6372,0.7572
342,1003.2801,431.9699,1032.4113,487.1363,0.7243
342,822.8233,839.1625,853.6865,931.7697,0.6494
342,585.961,464.0967,606.4077,522.4358,0.5591
342,549.3144,486.0829,580.5998,542.7722,0.6706
342,836.7894,408.5191,859.038,456.4915,0.6836
342,703.6348,337.6109,720.607,378.1246,0.5846
342,600.9139,555.2498,640.4874,620.712,0.8052
342,1328.4595,667.7975,1364.3628,735.8767,0.8093
342,1107.7668,389.1631,1124.2493,431.3768,0.4217
342,900.492,374.3412,921.9335,419.423,0.4318
342,1370.0173,507.3072,1401.2115,560.8427,0.4378
342,1276.3303,348.3937,1296.3979,384.084,0.4562
342,1419.3995,446.1051,1453.6014,494.4316,0.4011
343,1383.3422,450.8865,1409.4171,495.2123,0.4479
343,1274.2804,347.2116,1292.4261,382.1111,0.5553
343,1422.5809,445.4563,1453.4019,494.6559,0.4397
343,473.9612,642.3477,507.9355,714.338,0.7552
343,1220.8928,882.802,1262.9822,980.7147,0.7267
343,158.8719,468.175,182.7951,523.2819,0.7219
343,1699.4528,796.583,1749.9408,881.8252,0.7386
343,866.5093,718.2455,897.9265,786.4573,0.7445
343,1064.5184,520.8859,1101.9005,576.8406,0.7518
343,849.4367,496.5472,882.9754,557.6433,0.7763
343,1369.344,490.9295,1418.4932,560.274,0.5678
343,1161.2161,505.1305,1184.1967,562.5,0.7296
343,698.1918,337.6982,716.2004,377.9456,0.658
343,896.0394,374.5829,916.9208,421.1404,0.5829
343,1106.8679,387.6172,1121.5812,432.9289,0.5085
343,1488.7092,840.2084,1523.5562,912.5908,0.6843
343,582.2263,467.4687,600.0403,518.7922,0.6865
343,817.088,839.9886,848.9125,932.7188,0.6465
343,834.5125,408.8393,853.9129,458.557,0.6571
343,549.0107,488.7852,575.8776,540.7522,0.6947
343,1326.4232,666.7227,1364.8545,735.8375,0.821
343,594.4654,555.3972,633.8889,620.4899,0.8391
343,1005.7185,431.9474,1029.028,487.9534,0.7169
343,1416.2308,520.3427,1453.6198,570.4336,0.6243
344,1005.2672,435.9065,1024.3187,489.5375,0.6732
344,1321.0215,666.84,1362.9578,735.736,0.8305
344,589.3219,555.2869,628.462,621.5911,0.8139
344,1415.7892,518.0119,1451.9602,567.5416,0.6774
344,894.9745,375.559,914.0492,420.7504,0.6464
344,1485.1355,840.3333,1520.2141,911.874,0.6645
344,549.605,489.8926,571.6573,540.5909,0.7148
344,1704.093,796.1932,1750.5326,882.8751,0.7223
344,1379.3683,494.7098,1417.1267,556.8032,0.4131
344,1102.9641,388.5215,1119.255,434.7813,0.6151
344,1217.5994,883.5789,1258.6129,980.4316,0.7362
344,865.5341,715.9382,898.429,785.5712,0.7845
344,1157.9679,503.4121,1180.7781,562.1666,0.7558
344,149.3478,467.2343,171.6029,521.7044,0.7401
344,476.795,640.7034,509.232,715.1783,0.7879
344,1066.001,522.9454,1096.3573,576.6784,0.7377
344,580.1166,468.209,597.3525,520.2907,0.7105
344,849.8115,496.7676,879.3783,557.358,0.6818
344,831.4462,408.4277,851.113,457.8457,0.7219
344,811.5487,841.8825,843.7375,934.3163,0.7349
344,1378.0636,450.9926,1409.3467,496.8642,0.4643
344,1269.7644,345.5934,1289.9038,381.6463,0.4808
344,693.503,336.2253,710.7323,377.6351,0.5303
345,548.8138,490.0192,567.8191,541.426,0.7431
345,138.9967,467.4692,160.3218,521.8015,0.702
345,806.2097,842.4359,839.0707,936.0046,0.717
345,577.5727,468.7655,595.2528,518.632,0.7265
345,583.9538,557.7845,621.8431,622.0514,0.7646
345,1067.3292,523.5925,1093.8821,577.157,0.7462
345,1156.2689,504.9359,1177.7384,562.3488,0.7554
345,1707.0304,798.0013,1753.3121,883.1647,0.7558
345,893.5872,375.1256,910.9641,420.9792,0.6348
345,1482.9446,842.5627,1517.865,914.0219,0.7001
345,474.1738,641.145,505.3894,715.0536,0.8031
345,828.8355,406.7986,848.181,455.6895,0.6499
345,1318.6799,666.4005,1363.0138,736.2347,0.8201
345,689.9066,334.3586,706.7252,376.3715,0.6165
345,1375.2228,449.9304,1409.0504,495.7823,0.5652
345,862.7985,712.3043,899.6938,785.0563,0.8149
345,1412.2441,515.8173,1451.7876,568.1589,0.5663
345,1214.6584,884.5356,1255.3837,980.2731,0.683
345,978.0941,936.9703,1020.5654,1019.3187,0.4563
345,1380.5753,499.485,1410.8331,555.0264,0.4731
345,850.3206,496.0798,878.6844,556.3323,0.5586
345,1268.8624,345.1617,1287.0927,381.5918,0.5082
345,1006.6102,435.5589,1023.6949,487.8443,0.6234
346,1004.4622,435.2204,1022.8596,487.6035,0.6229
346,802.1417,844.0656,834.2139,938.1157,0.6191
346,1709.2145,798.8555,1752.8361,884.8065,0.6371
346,1069.1526,524.1647,1096.4862,577.5328,0.7184
346,825.8758,404.9099,843.6389,456.2871,0.5878
