frame,class,x1,y1,x2,y2,confidence
397,person,1480.4550,465.5976,1515.9210,546.5624,0.5920
397,person,932.6836,437.8595,968.5217,501.3246,0.5753
397,person,373.3313,487.8457,401.8770,562.7537,0.5065
398,person,1364.7964,491.0185,1405.5275,564.6307,0.8454
398,person,1269.3135,672.8055,1315.8270,755.4998,0.8393
398,person,1836.7094,810.1467,1883.2701,910.0911,0.8329
398,person,1013.0164,505.7825,1066.1808,588.6566,0.8316
398,person,727.2986,512.2928,756.0004,578.9393,0.8310
398,person,951.6909,942.5658,997.2827,1057.9006,0.8222
398,person,882.1262,659.3651,925.4070,728.2527,0.8191
398,person,337.9287,608.4803,376.0663,684.5602,0.8109
398,person,443.4953,577.4786,485.1298,653.5242,0.7928
398,person,635.2996,408.7561,659.0843,469.5584,0.7725
398,person,1222.4884,520.6529,1259.0839,586.9289,0.7715
398,person,464.6417,918.3858,504.4210,1032.9570,0.7580
398,person,689.9952,383.1241,715.7758,445.4154,0.7433
398,person,395.4186,337.6257,417.9308,395.8974,0.7194
398,person,1264.0430,877.8790,1302.4515,966.0645,0.7001
398,person,940.8008,438.7553,968.8749,501.3067,0.6795
398,person,1233.4801,472.3006,1262.5239,556.2408,0.6035
398,person,1479.4634,468.7385,1516.4738,549.3745,0.5993
398,person,927.2401,376.8530,949.3130,434.5029,0.5952
398,person,1064.1937,317.1736,1095.9156,357.5060,0.5297
398,person,676.5497,1020.6330,729.9276,1080.,0.4752
398,person,366.2469,490.2281,397.4758,564.7942,0.4750
398,person,934.7754,261.5327,955.0309,307.9152,0.4188
399,person,1362.8475,491.5066,1403.4373,564.1127,0.8506
399,person,879.6606,655.9194,925.1829,727.6277,0.8453
399,person,947.5443,943.3118,994.0714,1059.1709,0.8403
399,person,1269.3234,671.4642,1313.8788,755.6111,0.8382
399,person,437.8854,579.7747,481.3594,655.2225,0.8295
399,person,1837.6871,810.1259,1889.7946,913.2038,0.8265
399,person,336.9135,607.3497,373.2817,685.8409,0.8262
399,person,1222.1987,521.8696,1258.7128,589.3399,0.8134
399,person,724.1554,512.7762,756.0342,584.1435,0.8075
399,person,457.7038,921.8184,497.5283,1035.2838,0.7642
399,person,634.1288,407.9810,655.5948,469.4191,0.7618
399,person,686.7288,382.3253,712.3859,447.4584,0.7336
399,person,1261.1116,877.6740,1299.8171,968.6704,0.7286
399,person,939.9049,437.0425,967.6945,499.6512,0.7149
399,person,385.5812,336.7051,412.6704,397.5472,0.7053
399,person,1231.8966,473.5862,1262.3522,549.5953,0.7023
399,person,924.3476,376.0771,945.5408,432.8484,0.6642
399,person,1480.7345,469.1822,1518.1052,552.0502,0.6607
399,person,361.6775,489.9346,393.1798,561.4233,0.5615
399,person,1059.9463,318.2465,1092.5588,357.5084,0.5079
399,person,1023.5190,506.1087,1062.7546,584.3453,0.4971
399,person,1007.3022,529.4217,1057.3881,590.1677,0.4796
399,person,1009.6855,505.9655,1063.0024,588.9521,0.4596
399,person,672.0762,1023.2340,724.1813,1079.2771,0.4225
400,person,877.7873,655.3940,921.8377,727.9532,0.8453
400,person,1268.1715,670.7062,1311.0234,755.4599,0.8324
400,person,1359.0570,492.2841,1399.8610,564.2386,0.8288
400,person,1838.7983,810.0845,1892.4102,914.3651,0.8135
400,person,944.3174,945.3063,990.5005,1061.7002,0.8088
400,person,433.3195,579.2201,484.0587,657.1848,0.8087
400,person,328.5254,604.9028,370.9653,686.5027,0.8019
400,person,1221.4167,522.0196,1256.6003,591.9415,0.8014
400,person,452.0405,923.0555,491.8114,1035.6852,0.7895
400,person,631.5539,407.8016,651.4188,467.6225,0.7686
400,person,681.7887,383.8893,709.7081,447.6183,0.7515
400,person,724.4294,512.3533,755.0959,584.7496,0.7491
400,person,381.6157,337.2423,407.5590,397.1563,0.7262
400,person,920.1234,375.0474,941.7311,434.4325,0.7178
400,person,1227.7903,474.7391,1262.7645,552.4207,0.6988
400,person,1257.7709,880.2063,1296.2802,967.6615,0.6952
400,person,938.3486,435.2194,966.9244,499.5941,0.6900
400,person,1487.4152,466.1943,1521.2271,544.3469,0.6737
400,person,354.2691,490.8282,390.0908,574.0775,0.6472
400,person,1021.8455,506.8347,1056.4596,579.4819,0.5920
400,person,1001.5968,529.7227,1038.1501,590.4224,0.5591
400,person,1058.3123,317.6877,1090.3583,356.4327,0.5508
400,person,926.2610,261.5365,946.3191,307.7777,0.4650
400,person,666.9855,1025.4613,718.3233,1079.5305,0.4219
401,person,429.7711,577.9464,485.6907,656.6384,0.8417
401,person,875.4181,654.5143,916.4132,724.8939,0.8300
401,person,1265.2435,669.3694,1306.4613,753.9822,0.8268
401,person,1838.0597,810.0115,1892.6973,914.9152,0.8226
401,person,1357.3947,494.3990,1397.7357,564.9557,0.8211
401,person,322.3705,603.9536,367.2225,686.3745,0.8079
401,person,940.9395,945.7733,987.9496,1061.4916,0.7970
401,person,1220.6128,522.2966,1251.8807,594.4246,0.7900
401,person,728.5686,512.8909,753.8199,585.2743,0.7739
401,person,445.9673,924.4501,486.8578,1038.8743,0.7652
401,person,935.7805,433.7857,968.9511,501.1343,0.7461
401,person,377.1046,337.9116,404.1459,398.1873,0.7383
401,person,627.4496,407.2579,650.5613,469.0796,0.7323
401,person,678.2684,383.3226,707.6411,447.7246,0.7276
401,person,1485.1316,465.6671,1524.8699,543.8973,0.7251
401,person,1227.4622,475.5023,1268.6891,552.5897,0.7203
401,person,1254.8666,881.8143,1292.6990,971.5404,0.6974
401,person,916.7089,375.2645,938.5051,433.8522,0.6877
401,person,991.5837,530.0148,1030.3331,590.2197,0.6524
401,person,1055.1097,317.5494,1089.1864,356.3334,0.6406
401,person,349.5749,509.4007,384.2795,579.1311,0.5811
401,person,1020.2289,506.1054,1048.1920,575.2631,0.5697
401,person,661.7815,1026.6608,714.1447,1079.5233,0.4827
401,person,1473.8296,486.7844,1514.6698,551.9749,0.4538
402,person,427.5026,577.2184,488.9261,655.9510,0.8524
402,person,1837.6912,811.7878,1891.6758,913.5187,0.8321
402,person,320.2392,601.4991,369.3589,685.9821,0.8205
402,person,872.6420,653.7676,913.9058,727.3320,0.8150
402,person,1261.0898,669.2034,1301.9689,755.4708,0.8121
402,person,937.5599,946.4674,985.3970,1063.1550,0.8069
402,person,1360.0151,496.2117,1397.0533,565.2502,0.7778
402,person,935.2570,432.8057,972.4948,501.0238,0.7765
402,person,1220.1113,521.9957,1251.6545,597.3049,0.7740
402,person,1486.6229,465.1169,1525.0063,546.7856,0.7501
402,person,980.4620,531.2975,1024.7659,591.2493,0.7252
402,person,1227.2137,475.1506,1268.5516,554.3637,0.7250
402,person,440.6852,925.6747,480.8871,1040.6777,0.7227
402,person,1252.2726,880.3242,1290.4329,972.3470,0.7154
402,person,729.0018,512.9030,754.8851,587.6496,0.7136
402,person,624.9947,405.8607,650.9860,470.0826,0.7053
402,person,371.8243,338.5804,400.0581,398.3163,0.7030
402,person,679.2699,384.7548,706.3859,447.8831,0.6956
402,person,913.7221,374.6095,935.3040,433.3166,0.6714
402,person,344.6389,508.3185,383.6997,580.4124,0.6302
402,person,1017.3168,506.2807,1044.1758,577.6558,0.6055
402,person,1056.0974,316.1466,1088.6458,356.7883,0.5091
402,person,657.2288,1027.5730,708.9299,1079.3929,0.4782
402,person,1473.5261,490.9800,1517.0411,552.0462,0.4245
402,person,915.7355,260.9377,936.9895,306.7343,0.4022
403,person,425.3416,577.5441,489.6762,655.2182,0.8471
403,person,1837.7820,813.0200,1891.4030,914.4747,0.8255
403,person,1260.1140,669.8663,1298.7028,757.4310,0.8178
403,person,318.9942,601.7828,368.4473,686.5026,0.8156
403,person,870.8967,653.9510,910.4837,726.5771,0.7875
403,person,936.0137,948.5084,982.5306,1065.4823,0.7797
403,person,1218.0042,522.6055,1249.8058,598.1246,0.7596
403,person,1363.7263,496.5029,1396.5808,564.9776,0.7436
403,person,619.9552,405.5992,651.1906,471.1540,0.7399
403,person,1487.7556,465.5140,1524.8337,542.5600,0.7384
403,person,937.3542,433.4691,971.5408,501.2127,0.7282
403,person,435.0751,927.6044,476.0497,1041.1230,0.7206
403,person,1226.6627,475.3474,1268.4382,552.9395,0.7179
403,person,1249.4385,882.3223,1288.1672,970.3182,0.6964
403,person,725.4591,512.6547,756.7850,586.7396,0.6898
403,person,1008.0505,508.4457,1043.4086,576.1597,0.6847
403,person,681.1930,384.6045,704.2231,448.5759,0.6820
403,person,365.8956,338.8510,397.8392,398.3284,0.6643
403,person,971.9940,532.8904,1021.9142,591.4188,0.6490
403,person,911.3540,374.4062,932.4437,433.2138,0.6399
403,person,341.1937,487.4805,382.6961,579.6320,0.6373
403,person,1472.7927,488.9550,1517.3251,553.4048,0.5006
404,person,1833.4277,813.9152,1888.3667,916.0877,0.8386
404,person,317.5317,603.1003,362.0078,687.4091,0.8147
404,person,719.6404,513.2332,753.2536,585.7979,0.8020
404,person,929.0925,950.2214,976.1440,1065.9016,0.7958
404,person,865.4103,652.4562,902.8898,726.3248,0.7897
404,person,1252.8564,670.9244,1292.7756,759.2714,0.7889
404,person,614.4170,405.7263,645.8825,471.2718,0.7705
404,person,1213.4185,523.5928,1246.2983,601.6597,0.7579
404,person,1223.8674,474.9271,1261.5692,551.7059,0.7506
404,person,426.6854,928.5405,466.1794,1044.0448,0.7473
404,person,1366.3423,497.3947,1393.7023,564.7299,0.7472
404,person,1486.5531,465.8234,1522.5366,536.6971,0.7241
404,person,361.4752,339.2742,392.0971,398.3143,0.7210
404,person,936.1714,435.6422,968.1350,500.9049,0.7166
404,person,1242.7386,882.8438,1282.0232,973.3934,0.7158
404,person,675.5919,386.8525,697.1287,448.6931,0.7032
404,person,997.1180,507.6225,1036.4543,578.7565,0.6670
404,person,1468.7491,484.2938,1511.4479,555.3279,0.6554
404,person,424.4469,579.1064,485.7165,657.1851,0.5735
404,person,905.3411,372.5669,926.2231,434.1980,0.4760
404,person,446.3998,578.8197,486.2959,657.0687,0.4529
404,person,1053.2114,312.3764,1083.9058,354.4594,0.4498
404,person,340.4746,487.0093,376.5742,578.2924,0.4261
405,person,1833.1234,814.0974,1885.6974,916.7119,0.8265
405,person,1248.3700,670.9267,1285.5323,758.5348,0.8201
405,person,925.0265,952.0307,971.0808,1066.1757,0.8043
405,person,859.9664,651.5239,896.8248,726.7202,0.8001
405,person,717.3195,513.7917,754.0504,586.0609,0.7851
405,person,314.9847,603.7501,354.8724,687.4766,0.7684
405,person,446.1302,580.4459,479.5359,657.9034,0.7595
405,person,1365.2101,495.8947,1390.8994,567.2015,0.7540
405,person,607.1833,406.2011,639.7407,470.8675,0.7521
405,person,418.4086,930.8346,459.2378,1046.8224,0.7479
405,person,1222.6277,475.3022,1257.9595,555.7678,0.7345
405,person,1209.5403,526.4650,1243.1870,602.2280,0.7345
405,person,933.9868,437.9431,967.7283,500.0020,0.7317
405,person,355.8966,339.7520,385.8038,398.9523,0.7316
405,person,1237.5291,883.3136,1277.8359,976.5209,0.7110
405,person,672.1966,385.7903,694.4714,448.7874,0.7061
405,person,997.9305,508.1967,1032.4531,577.2175,0.6940
405,person,1483.8601,465.4886,1515.9266,538.9639,0.6215
405,person,945.2842,532.2621,1007.5737,591.6310,0.6147
405,person,897.8198,372.1074,920.0715,434.4061,0.5116
405,sports ball,801.8886,518.2496,818.2515,532.2563,0.4829
405,person,336.3651,517.6937,370.9518,581.6970,0.4548
406,person,1832.5302,814.4084,1886.3741,918.0055,0.8227
406,person,1244.7064,671.4046,1281.0001,759.5150,0.8208
406,person,718.2249,514.6913,757.2128,588.1260,0.8176
406,person,854.6968,651.5046,892.2986,728.5994,0.8167
406,person,1364.3102,496.8778,1389.4312,570.3798,0.7956
406,person,604.8571,407.1685,634.7234,471.1846,0.7852
406,person,1207.0763,526.2908,1238.5133,604.3129,0.7775
406,person,919.9547,952.1232,967.9880,1069.2682,0.7714
406,person,355.2160,339.0320,381.2329,397.6943,0.7598
406,person,934.5914,438.4561,967.8543,501.3200,0.7523
406,person,996.6478,506.6187,1027.4862,577.4607,0.7494
406,person,1220.9619,474.7343,1254.8022,552.6898,0.7426
406,person,667.1011,386.6833,692.1111,448.3639,0.7420
406,person,315.4507,602.4453,348.8051,687.0004,0.7386
406,person,1459.6675,480.1116,1499.1176,560.1283,0.7385
406,person,447.7153,583.2795,478.7511,657.0045,0.7381
406,person,1234.8914,884.8964,1273.5883,975.5284,0.7298
406,person,1054.0444,310.5618,1078.1082,353.7552,0.7184
406,person,411.4699,931.1393,453.4439,1048.9358,0.7115
406,person,1482.9170,465.2326,1513.2323,535.8974,0.7092
406,person,893.8244,373.1678,914.5400,435.3971,0.6954
406,person,934.9406,530.8468,999.7987,591.9785,0.6572
406,person,336.3043,517.1190,365.0879,582.1038,0.4637
406,person,336.5143,488.8001,360.8057,537.8346,0.4544
406,person,891.8652,257.1568,912.6850,306.0494,0.4529
407,person,1833.2747,814.5972,1886.7393,918.9487,0.8131
407,person,443.6060,584.3694,475.3982,657.0621,0.8037
407,person,848.4194,650.6605,887.3520,728.5853,0.7988
407,person,922.8838,530.7637,994.4103,594.3240,0.7972
407,person,1240.5286,670.2632,1278.4574,759.3157,0.7916
407,person,1363.2794,498.0029,1388.7007,573.2000,0.7847
407,person,603.3157,407.4863,630.1890,471.0195,0.7832
407,person,1219.9497,473.6558,1252.0688,554.3129,0.7809
407,person,1202.6180,528.2864,1234.9956,603.5999,0.7805
407,person,661.9987,387.5300,688.2547,447.4654,0.7725
407,person,315.9940,602.3608,343.7661,686.2278,0.7665
407,person,349.1403,337.8819,375.7321,397.1667,0.7640
407,person,720.9709,517.5526,752.9277,593.0750,0.7463
407,person,404.3620,932.8484,446.6379,1050.8412,0.7395
407,person,916.2605,954.8584,964.4692,1072.6362,0.7266
407,person,1230.9004,885.1360,1270.6379,974.7277,0.7162
407,person,1480.4679,461.9604,1510.5264,537.2899,0.7134
407,person,889.0102,373.1550,909.6143,435.7319,0.6981
407,person,995.8875,506.4223,1023.4293,576.6156,0.6817
407,person,931.6306,438.0563,965.2707,499.6171,0.6750
407,person,1457.6595,485.9157,1492.6437,561.0292,0.6260
407,person,1052.2676,309.2890,1077.3253,352.0444,0.5978
407,person,886.4709,257.3419,907.8243,305.2180,0.4889
407,person,331.3954,491.4920,356.7330,546.2758,0.4324
408,person,444.2213,584.1793,476.2188,657.3214,0.8421
408,person,1833.9108,814.8765,1888.5355,922.8439,0.8135
408,person,841.6613,648.4316,883.7939,728.7376,0.8120
408,person,1363.4597,498.5403,1389.6313,573.9819,0.8112
408,person,1238.1138,670.7404,1276.2393,759.4037,0.8035
408,person,602.0252,407.0661,628.2428,471.4353,0.7818
408,person,1200.8601,527.9407,1233.4695,603.4356,0.7668
408,person,1219.8896,472.5607,1251.7914,556.1436,0.7638
408,person,315.8046,601.9504,343.4477,687.0861,0.7600
408,person,1479.3363,460.9389,1509.0920,537.5176,0.7486
408,person,343.8130,336.7653,373.4008,397.4345,0.7428
408,person,913.7878,532.5575,984.5438,590.6788,0.7370
408,person,931.7284,437.9873,965.3781,500.8029,0.7126
408,person,1227.6428,886.7845,1268.5922,978.8454,0.7098
408,person,398.9315,934.6443,440.4725,1053.3357,0.7093
408,person,656.4955,387.3145,688.0151,448.6610,0.7069
408,person,913.2689,955.0467,961.8951,1074.4603,0.7046
408,person,1050.8007,307.9185,1077.2070,352.4741,0.7016
408,person,1454.9784,489.3614,1490.0497,562.1384,0.6933
408,person,885.9961,372.6137,906.9833,436.8888,0.6760
408,person,720.9406,519.3359,748.3158,596.6108,0.6701
408,person,882.1082,256.2254,903.8937,305.9046,0.5204
408,person,327.4305,491.5085,353.5457,564.2091,0.4459
408,person,997.3259,504.7899,1021.6009,575.9683,0.4422
409,person,439.1617,583.1364,480.1158,657.4719,0.8397
409,person,836.3617,648.7935,879.3336,728.6273,0.8227
409,person,1236.4386,670.7395,1275.4778,756.8815,0.8152
409,person,1834.3868,814.9799,1889.3859,923.4955,0.8101
409,person,1202.2200,528.6570,1230.9591,603.2786,0.7965
409,person,1362.4263,499.0343,1390.6110,576.5605,0.7897
409,person,600.9948,406.9074,625.7959,471.1600,0.7834
409,person,1220.9368,468.9546,1249.2310,555.0308,0.7736
409,person,1478.0101,458.7893,1507.3448,537.5589,0.7539
409,person,721.6886,520.1726,756.9044,597.4850,0.7534
409,person,310.0685,601.0864,344.0018,685.9437,0.7415
409,person,910.3583,956.6329,957.6482,1075.4865,0.7413
409,person,933.7495,437.0407,965.9052,504.5189,0.7329
409,person,1224.3030,889.8519,1265.6339,976.7104,0.7222
409,person,394.0088,936.2838,435.1843,1053.4567,0.7193
409,person,1452.5841,486.7720,1487.1808,561.9438,0.7188
409,person,341.8875,336.2585,370.8456,397.8158,0.6950
409,person,654.9505,385.5533,687.1373,447.7015,0.6921
409,person,1047.9001,308.2988,1075.6351,354.1172,0.6602
409,person,904.3209,531.3833,971.1932,593.2946,0.6525
409,person,882.7684,372.3463,902.7131,437.3622,0.5798
409,person,878.0290,256.7207,899.6105,305.1670,0.4718
409,person,991.4437,504.9687,1018.9093,578.1243,0.4280
410,person,831.1813,649.7665,874.9622,730.6445,0.8293
410,person,1362.9644,501.3558,1393.5093,576.7542,0.8105
410,person,1233.9486,669.6163,1272.7571,756.6033,0.8094
410,person,435.2903,579.6335,485.3157,662.5590,0.8003
410,person,1835.4631,816.4567,1891.1199,925.1450,0.7792
410,person,1221.5243,467.6021,1249.2794,553.1995,0.7630
410,person,303.9684,600.0685,342.4354,687.0833,0.7569
410,person,907.1071,958.6260,955.8278,1077.7921,0.7545
410,person,1200.4731,527.9682,1229.9247,607.7914,0.7524
410,person,597.7571,405.7169,623.9194,472.3966,0.7518
410,person,1475.4642,458.6435,1506.6248,537.7207,0.7496
410,person,932.2663,436.3453,967.6218,506.0752,0.7287
410,person,1221.8109,890.5422,1263.2404,984.2549,0.7153
410,person,1450.1411,488.0361,1486.3762,561.9714,0.7104
410,person,386.9704,938.5534,429.6200,1057.1892,0.7021
410,person,336.4410,334.9993,368.1485,397.4384,0.6975
410,person,651.9384,385.2936,686.2471,448.4832,0.5967
410,person,879.2888,372.9163,899.8889,434.6846,0.5627
410,person,721.3790,522.3314,751.4733,596.7248,0.5582
410,person,325.8156,510.7903,357.8166,582.7258,0.4757
410,person,901.3723,534.2440,944.8885,593.4006,0.4681
410,person,992.6096,505.0545,1016.8257,579.0101,0.4532
410,person,318.3407,492.1859,343.8354,574.5109,0.4457
411,person,433.8435,578.7603,492.6457,659.8514,0.8455
411,person,829.9433,649.1867,872.7856,732.0175,0.8308
411,person,302.8521,599.5897,349.4050,687.2639,0.8290
411,person,1201.6696,530.5034,1227.0651,608.7614,0.8141
411,person,1232.4540,669.8265,1270.7164,754.9270,0.8032
411,person,1834.6677,816.7167,1892.4712,923.0739,0.7871
411,person,904.1120,958.9233,952.7789,1077.0531,0.7849
411,person,1474.0900,457.7299,1505.5120,538.5359,0.7780
411,person,1221.3151,466.1765,1249.1302,549.6446,0.7760
411,person,383.2233,939.5682,425.0904,1057.4861,0.7715
411,person,1362.9546,502.9480,1399.5673,578.1788,0.7683
411,person,596.2720,403.6780,623.2487,473.4803,0.7546
411,person,1219.3171,890.4362,1261.2996,986.1224,0.7526
411,person,721.8619,522.2343,750.9966,598.2620,0.7417
411,person,1447.6798,486.4579,1485.2209,561.6506,0.7321
411,person,933.2373,437.7177,968.2615,507.7769,0.7320
411,person,337.0538,336.1100,364.7415,398.4812,0.7195
411,person,988.5736,508.2091,1016.4152,576.5339,0.6940
411,person,320.9603,508.5815,359.7732,584.6252,0.6378
411,person,877.2147,372.6305,898.7919,435.4373,0.6240
411,person,316.5077,492.4447,339.4970,578.2512,0.5659
411,person,653.7380,386.3031,685.6029,450.2091,0.5468
411,person,895.8249,533.5532,938.5921,594.8103,0.4978
411,person,869.9555,253.0791,891.0419,304.7778,0.4071
412,person,438.1156,578.9011,502.0385,657.9172,0.8362
412,person,301.8188,598.1874,351.2423,686.1118,0.8351
412,person,827.2128,649.3779,869.2740,731.3021,0.8277
412,person,1831.7883,815.9339,1889.8840,922.7289,0.8154
412,person,1198.8772,531.6691,1226.8152,610.0648,0.8150
412,person,1230.5614,669.7709,1269.4900,753.6424,0.7895
412,person,1443.7661,486.5031,1480.9336,561.7037,0.7828
412,person,724.9374,523.1834,752.5557,598.4136,0.7677
412,person,1471.5521,460.0754,1504.4796,538.0715,0.7665
412,person,596.0471,406.5266,623.1903,474.3826,0.7649
412,person,1220.8319,466.3160,1249.4656,548.8610,0.7640
412,person,1217.6475,890.2637,1258.9235,987.1218,0.7535
412,person,380.4863,939.6182,422.6533,1058.5920,0.7505
412,person,989.8090,506.1389,1017.9051,575.2647,0.7395
412,person,902.0015,958.6516,951.3975,1077.3937,0.7369
412,person,1362.1029,504.2620,1402.2568,578.5018,0.7318
412,person,937.6996,438.2506,968.3244,507.9098,0.7179
412,person,892.9027,534.5858,942.0634,596.1997,0.6825
412,person,340.9921,338.0103,364.6705,398.5505,0.6611
412,person,875.5069,372.0778,897.2884,434.7349,0.6539
412,person,321.8723,508.9239,365.2325,583.5129,0.5826
412,person,315.3727,492.5315,340.4094,579.2262,0.5680
412,person,1053.8965,309.2166,1075.0093,353.5647,0.5443
412,person,659.0043,390.9823,686.1147,451.1046,0.5405
413,person,302.3662,599.0381,351.8984,685.9695,0.8284
413,person,1829.3687,815.5845,1887.8818,921.9593,0.8266
413,person,824.7556,649.4187,866.8710,731.5285,0.8234
413,person,1197.5066,533.2364,1226.0399,612.3746,0.8156
413,person,890.2022,536.2621,930.9717,599.2108,0.7984
413,person,1225.4371,668.3011,1266.6498,752.0076,0.7940
413,person,1440.2991,487.1960,1477.1879,561.5748,0.7850
413,person,377.6902,939.0969,420.1570,1058.4728,0.7817
413,person,596.4045,407.8550,623.3266,474.7583,0.7814
413,person,1220.4902,466.9836,1249.9790,548.6458,0.7793
413,person,1362.0565,504.4904,1406.3210,579.4496,0.7752
413,person,1469.1344,460.8852,1506.2111,537.5261,0.7730
413,person,900.6663,958.3561,949.8184,1076.9883,0.7722
413,person,988.4032,505.4708,1020.8407,575.3781,0.7597
413,person,940.5379,441.6308,968.5959,509.4225,0.7373
413,person,1215.7950,890.8793,1256.9696,986.7083,0.7306
413,person,727.9536,523.3284,754.2162,604.9915,0.6916
413,person,660.9148,391.1136,687.3743,451.4585,0.6679
413,person,343.1211,337.4850,365.2866,398.2991,0.6411
413,person,872.3903,372.5912,895.6536,435.4472,0.6298
413,person,1055.5273,309.5729,1075.5763,354.1528,0.6193
413,person,464.2018,579.1313,505.0800,660.4591,0.6012
413,person,313.1190,491.8032,341.1274,569.9526,0.5925
413,person,334.3109,510.2527,366.0014,583.6943,0.4833
414,person,1195.0975,538.2003,1225.0767,613.4409,0.8279
414,person,1827.6951,815.5549,1886.1489,923.1907,0.8278
414,person,304.1587,600.2148,350.7662,683.3744,0.8250
414,person,822.5460,648.7264,864.5715,731.2244,0.8147
414,person,888.6297,533.6266,923.4304,601.1523,0.8091
414,person,1222.3451,668.2868,1264.4572,749.5754,0.8053
414,person,1434.3962,485.7345,1474.2092,562.2198,0.8006
414,person,1220.1318,468.1691,1253.8353,545.3573,0.7887
414,person,988.4713,504.8279,1022.0645,574.5449,0.7790
414,person,1467.7218,461.9554,1508.6245,537.7341,0.7780
414,person,596.2776,408.1611,623.0625,477.2596,0.7773
414,person,1361.0322,505.3867,1408.1053,581.7825,0.7748
414,person,472.2564,581.4677,507.4167,661.5734,0.7700
414,person,1213.4814,890.3141,1254.8904,985.6608,0.7684
414,person,897.5887,958.4105,946.9297,1077.0239,0.7667
414,person,375.8189,939.2952,417.7976,1058.6360,0.7562
414,person,664.7712,391.9325,687.5529,451.1997,0.7170
414,person,944.1472,442.4021,968.7756,509.1446,0.7123
414,person,730.8347,523.7018,759.6138,605.5978,0.6962
414,person,870.9084,372.2669,893.5692,434.7057,0.6906
414,person,311.0170,492.4305,341.9538,568.2638,0.6905
414,person,344.2112,337.4251,366.1573,398.4919,0.6743
414,person,1056.2856,309.2037,1075.1036,354.6755,0.6024
414,person,340.4623,511.2827,363.5683,583.8447,0.5795
414,person,864.6454,254.1102,883.5071,303.2476,0.4918
415,person,1217.8881,669.2925,1262.1915,749.0327,0.8211
415,person,1825.8212,815.0158,1883.1896,924.2064,0.8139
415,person,1219.0071,468.2017,1257.0059,545.8602,0.8034
415,person,1427.7795,486.6447,1470.7333,562.9224,0.7996
415,person,1192.9255,541.3235,1228.7205,615.1254,0.7955
415,person,821.0068,649.1697,862.4509,730.7454,0.7937
415,person,889.6816,535.1848,919.9292,603.0057,0.7843
415,person,307.1910,602.2756,349.5143,682.1746,0.7809
415,person,373.5774,938.7953,416.4143,1059.6995,0.7719
415,person,988.0342,504.6577,1022.7574,573.9218,0.7715
415,person,1468.0409,462.8930,1507.0676,539.5667,0.7674
415,person,895.8654,958.3541,946.1011,1077.1125,0.7615
415,person,1211.6221,889.9709,1252.5231,986.2815,0.7503
415,person,734.3419,526.5789,764.1846,604.2607,0.7493
415,person,597.4943,409.8124,622.8480,477.7106,0.7452
415,person,663.1360,390.3937,690.9218,451.3850,0.7313
415,person,1362.4545,507.3965,1407.7324,583.6595,0.7285
415,person,1055.6155,310.9567,1075.4521,353.9536,0.7038
415,person,311.8664,494.2938,341.9853,567.6182,0.6833
415,person,870.5559,372.2336,890.6547,434.9838,0.6782
415,person,343.8975,336.6496,367.3941,398.3005,0.6628
415,person,478.4819,583.3267,507.3615,662.1825,0.6339
415,person,340.7814,511.7934,365.0490,583.1724,0.5320
415,person,862.8065,255.3560,882.7013,303.1715,0.4978
416,person,1214.6742,669.6583,1261.7605,749.4152,0.8365
416,person,1218.6852,471.9246,1259.9187,544.9274,0.8260
416,person,987.3585,504.9640,1023.2717,574.1264,0.8100
416,person,818.9108,649.0681,861.4276,731.4106,0.8086
416,person,1825.1016,814.4818,1880.4719,924.9233,0.8020
416,person,1419.6738,489.4418,1468.1245,562.9327,0.8004
416,person,1192.1938,543.7911,1229.3837,615.4558,0.7974
416,person,948.3772,442.3881,976.1525,509.4928,0.7935
416,person,886.7459,532.6027,916.3735,606.2504,0.7908
416,person,598.7236,411.4611,622.8184,477.5765,0.7832
416,person,1466.7913,464.7463,1506.0320,538.8194,0.7763
416,person,372.7033,938.9941,413.8098,1060.0708,0.7734
416,person,894.7242,958.0530,944.5666,1076.7775,0.7713
416,person,663.3583,391.2259,691.5038,453.1734,0.7689
416,person,314.0098,602.2707,350.1537,682.2955,0.7684
416,person,735.1339,526.8557,767.4117,602.9338,0.7667
416,person,1054.4639,309.1212,1077.4861,353.8123,0.7591
416,person,1363.8721,507.0446,1404.8383,587.2720,0.7588
416,person,1210.0598,888.6960,1251.7112,985.1603,0.7551
416,person,312.3452,495.3340,342.1967,567.3853,0.7105
416,person,484.0105,583.7064,512.7477,662.5706,0.6962
416,person,342.3187,335.6847,367.6837,398.1563,0.6776
416,person,869.1302,372.1248,890.2386,435.5805,0.6464
416,person,342.7386,512.4710,366.5337,585.5436,0.6169
416,person,861.1514,253.5223,880.8734,304.1602,0.4999
417,person,733.3826,525.2051,772.2999,602.4181,0.8275
417,person,1213.7026,670.0082,1263.7527,749.0561,0.8239
417,person,1217.0297,472.8965,1261.3987,544.5295,0.8193
417,person,883.8600,531.2536,915.6350,605.8156,0.8136
417,person,817.7009,649.1673,859.8366,730.6965,0.8121
417,person,987.8593,504.7062,1022.7969,573.1683,0.8065
417,person,1413.9653,491.5438,1465.7417,564.4851,0.7956
417,person,1824.6339,814.3206,1878.7386,922.0748,0.7903
417,person,947.9077,441.8611,979.7908,507.9515,0.7809
417,person,600.3351,411.3446,623.7985,477.6072,0.7754
417,person,1363.8358,510.5226,1404.0729,587.7425,0.7740
417,person,371.1803,939.2338,412.6149,1059.6461,0.7644
